z1,z2,z3,z4,z5,z6,z7,z8
-0.6978339,0.18926993,1.3429688,-0.2924053,-0.57639545,-0.12516108,-0.52365345,0.04216516
-0.6947863,0.14542136,1.3315996,-0.1763375,-0.58648354,-0.20380548,-0.5039275,0.08220078
-0.6820649,0.09098941,1.3223444,-0.045161493,-0.5762369,-0.25602964,-0.43732056,0.14748453
-0.66050255,0.03092937,1.2938372,0.0705534,-0.57641304,-0.29389584,-0.32674432,0.22004156
-0.6410123,-0.02576213,1.2508923,0.2142959,-0.5528864,-0.30988383,-0.16017467,0.29772803
-0.63128334,-0.0859763,1.2153041,0.33291414,-0.5550968,-0.30044845,0.035056412,0.349027
-0.62699205,-0.112080455,1.1479107,0.41096196,-0.51768154,-0.27297822,0.20811036,0.39840344
-0.636756,-0.11400309,1.1005673,0.4335845,-0.48722842,-0.21015072,0.35916337,0.4288784
-0.64845604,-0.096088976,1.0490289,0.43010297,-0.4539632,-0.12542878,0.5029948,0.4539226
-0.7085933,-0.0473526,0.9878976,0.40627608,-0.4427959,-0.07437749,0.6329423,0.44938746
-0.7821304,0.02048273,0.8914945,0.34274265,-0.45397523,-0.03709145,0.75763196,0.43072367
-0.8479471,0.1237728,0.7209249,0.21568161,-0.45304337,0.036361404,0.988152,0.3916571
-0.871319,0.18998092,0.5754603,0.023072392,-0.46528962,0.090376146,1.1461275,0.39614025
-0.9089372,0.27093416,0.46234113,-0.13979778,-0.49679062,0.15003672,1.2186465,0.3732888
-0.9479865,0.3713784,0.35112298,-0.29367244,-0.49321994,0.20652777,1.2580945,0.33339563
-1.0053498,0.52426904,0.24225953,-0.43073636,-0.48859122,0.27183577,1.3323765,0.31358415
-1.0472664,0.6616225,0.13349612,-0.56440514,-0.4695972,0.31726792,1.3755924,0.29457623
-1.0670825,0.7673619,0.06468777,-0.71489275,-0.44486037,0.34965998,1.351808,0.28309548
-1.0708679,0.85409003,-0.0058944896,-0.8791163,-0.4134265,0.3732808,1.3148816,0.23653021
-1.0700532,0.93958986,-0.04065372,-1.0721579,-0.35407004,0.3944683,1.2501366,0.18305115
-1.0549866,1.011213,-0.01826799,-1.2972077,-0.2679359,0.4205476,1.1073874,0.1614176
-1.0271082,1.0843029,0.044513863,-1.4684411,-0.1650045,0.45660633,0.9348271,0.15862806
-1.008982,1.1371411,0.15870696,-1.5509455,-0.07512942,0.4647734,0.7297417,0.17538996
-0.9876104,1.1662831,0.28392082,-1.5756396,-0.031641267,0.44741803,0.5326382,0.18752812
-0.9826303,1.1865764,0.4798727,-1.5329306,0.013380364,0.42926756,0.3374422,0.18718159
-0.9804334,1.1708181,0.64993405,-1.4722852,0.041483928,0.38388994,0.15821226,0.19121817
-0.99141914,1.1377002,0.7794368,-1.3932135,0.027122457,0.32058457,-0.013046712,0.21136306
-1.0220755,1.0987451,0.92155886,-1.2768251,0.009475069,0.22197339,-0.20133984,0.2501975
-1.0482783,1.0396384,1.0467565,-1.0757704,-0.0360856,0.08195205,-0.40461212,0.29810297
-1.0821664,0.94621265,1.1694185,-0.7797687,-0.08762389,-0.08689416,-0.59269136,0.37940106
-1.0577173,0.84843,1.2078553,-0.5116108,-0.11537709,-0.23998404,-0.66735727,0.46841395
-1.0125706,0.7685832,1.1829839,-0.33896863,-0.14797854,-0.39315745,-0.6804338,0.5606615
-1.0029285,0.74099165,1.1661747,-0.1924423,-0.1816823,-0.49437866,-0.652415,0.6529541
-0.9933894,0.68489254,1.1069516,-0.07393959,-0.19861203,-0.55833364,-0.5776725,0.7175084
-0.9675715,0.60252655,1.0287906,0.022778586,-0.19482863,-0.6060814,-0.46669728,0.79155195
-0.92237246,0.49072677,0.9259931,0.10755182,-0.20107262,-0.63186294,-0.31684676,0.870076
-0.9087692,0.42925295,0.8495319,0.19551057,-0.22208828,-0.62560195,-0.16880928,0.9562017
-0.9014041,0.36101186,0.76234746,0.2787825,-0.2405828,-0.610618,-0.009754635,1.0219427
-0.9024645,0.32273936,0.6888526,0.3466402,-0.2530995,-0.5713752,0.17542022,1.0670655
-0.90818447,0.32063276,0.63293535,0.35282508,-0.22146535,-0.5144065,0.3440109,1.0940031
-0.9139121,0.33443287,0.57718533,0.31057194,-0.20252071,-0.46898082,0.49765182,1.1149343
-0.915399,0.35584298,0.49673176,0.22291291,-0.19587997,-0.42598793,0.6565824,1.1210071
-0.9212777,0.39306992,0.2983759,0.08406695,-0.2709627,-0.36535367,0.916807,1.1677058
-0.9235199,0.4898095,0.08369301,-0.109943114,-0.3270247,-0.29379413,1.1697124,1.1839181
-0.9619803,0.6435455,-0.15928091,-0.30163515,-0.35836357,-0.219776,1.436615,1.2059219
-1.0030053,0.78030944,-0.32609165,-0.50944823,-0.3476509,-0.18792528,1.5512444,1.1832021
-1.0639098,0.898418,-0.45690483,-0.67835796,-0.3148696,-0.19095045,1.5925988,1.1676036
-1.1360987,1.0346575,-0.53237706,-0.8210526,-0.29086268,-0.15612012,1.6155125,1.1573534
-1.1739409,1.1465778,-0.52133095,-1.0036575,-0.17595038,-0.09287134,1.5244882,1.1138507
-1.1681736,1.228432,-0.49880844,-1.240651,-0.047285482,-0.030973664,1.4499658,1.0905768
-1.1620964,1.3022063,-0.4821599,-1.4588127,0.09316768,0.026504863,1.3229713,1.1042429
-1.1286966,1.344133,-0.39141107,-1.6293187,0.20150188,0.034089416,1.137529,1.1026198
-1.0798601,1.3959328,-0.2825129,-1.7738619,0.27557454,0.03529477,1.0007432,1.1286012
-1.0496476,1.4306779,-0.2045751,-1.8765378,0.32791427,0.03883794,0.8783436,1.1519994
-1.0182346,1.5038276,-0.027422562,-1.9229462,0.3540053,0.07242805,0.7001209,1.139378
-1.0807245,1.5783603,0.10964525,-1.9163927,0.42372152,0.03754624,0.48376662,1.1829718
-1.1882827,1.6295792,0.3532238,-1.8708191,0.45853448,-0.04098367,0.2660186,1.2152506
-1.2515348,1.5899646,0.5435868,-1.8100737,0.4337808,-0.14552182,0.06575893,1.259979
-1.2508432,1.5092021,0.7703424,-1.6608783,0.4355424,-0.27125955,-0.20795934,1.308571
-1.2655845,1.420163,0.8940537,-1.4211724,0.393236,-0.3956459,-0.34410053,1.3658808
-1.2763277,1.3216423,0.9720063,-1.172203,0.33707103,-0.55787617,-0.46918732,1.4429549
-1.3022522,1.2439643,0.96175516,-0.8871051,0.27069655,-0.7583096,-0.5429934,1.5482132
-1.3123654,1.2195284,0.9517808,-0.6696254,0.249311,-0.90966356,-0.6104197,1.6432219
-1.348228,1.2082291,0.88202226,-0.51952875,0.21312937,-0.9553166,-0.5548831,1.7168208
-1.3648677,1.1604398,0.7917773,-0.3990988,0.17918113,-0.9785722,-0.42998812,1.7749475
-1.3924735,1.1014073,0.71644574,-0.25569442,0.15210047,-1.0177059,-0.32807207,1.8480114
