z1,z2,z3,z4,z5,z6,z7,z8
-0.07445864,-0.7801496,0.30876547,-1.2117958,0.5668971,0.15927953,0.30615795,0.885069
-0.07854108,-0.7415588,0.29827532,-1.2616942,0.5483371,0.18936145,0.311786,0.8637386
-0.08019844,-0.6992504,0.30695057,-1.3027546,0.54438996,0.22818479,0.31804618,0.8599407
-0.09209489,-0.6576434,0.27966818,-1.3567814,0.5529592,0.3036776,0.35981545,0.8558304
-0.09797243,-0.62259716,0.2332021,-1.426024,0.5586905,0.37188113,0.40686452,0.8418336
-0.099576615,-0.58647674,0.21154745,-1.4951975,0.5803628,0.42152557,0.42251268,0.802929
-0.092515245,-0.5508053,0.22257859,-1.5692041,0.5936745,0.44901547,0.3921375,0.7781239
-0.086730406,-0.52078825,0.21927166,-1.6415879,0.6018765,0.4663714,0.3523675,0.7597461
-0.0876592,-0.46027482,0.16068567,-1.7350221,0.63392067,0.50043476,0.33105284,0.7181168
-0.099382356,-0.41004616,0.13312319,-1.8129265,0.64644235,0.5116005,0.29319975,0.708216
-0.115360916,-0.3706355,0.11400747,-1.8582555,0.6341135,0.5197037,0.24725327,0.7007631
-0.13592736,-0.3364784,0.13188368,-1.8825353,0.615654,0.51673985,0.17125632,0.70573163
-0.15570585,-0.3288447,0.21259163,-1.8669568,0.5956293,0.5158028,0.06238845,0.71667105
-0.18757273,-0.3395048,0.34777412,-1.7946621,0.5802332,0.49481967,-0.05694089,0.73642087
-0.20588817,-0.3732082,0.5084593,-1.7011513,0.5534717,0.48139712,-0.19812967,0.75306314
-0.22368169,-0.39799923,0.62255335,-1.5985456,0.5312763,0.46952614,-0.29991293,0.7521757
-0.24664631,-0.41789824,0.7070467,-1.4903239,0.5160012,0.46420905,-0.36190233,0.755295
-0.25648603,-0.4455744,0.7861351,-1.374357,0.50564307,0.45084542,-0.40221116,0.7708965
-0.27189913,-0.45928478,0.8459376,-1.2423517,0.50882626,0.4260616,-0.4215929,0.7726038
-0.27061146,-0.47801095,0.8802294,-1.1251067,0.5132387,0.39192873,-0.40984982,0.7887141
-0.267107,-0.5095734,0.8785099,-1.0066634,0.5353153,0.33611873,-0.36606994,0.8264269
-0.25200507,-0.54644233,0.87321204,-0.9113298,0.5526655,0.27311012,-0.33048588,0.877471
-0.23079416,-0.5964155,0.8357454,-0.8434897,0.5720341,0.23392761,-0.25259668,0.93041867
-0.21451384,-0.64205164,0.79469407,-0.76215035,0.5743119,0.15257141,-0.2079008,0.9837222
-0.17159182,-0.6848131,0.71658444,-0.7048668,0.5564568,0.11823676,-0.11067202,1.0301235
-0.13081384,-0.73685867,0.64885986,-0.66273916,0.51038337,0.06533541,-0.06400008,1.0791202
-0.07800865,-0.77994984,0.5716501,-0.6503436,0.4592208,0.033426203,-0.015401758,1.1345695
-0.039107986,-0.7957503,0.50651085,-0.66148615,0.43667457,0.018778026,0.027512208,1.1859077
-0.0007132832,-0.8054387,0.43438846,-0.7044857,0.4031014,0.023886193,0.07739879,1.199099
0.015728649,-0.7896027,0.3228051,-0.72579414,0.40681958,0.073404625,0.16314055,1.224902
0.021677364,-0.7650106,0.24651346,-0.78941065,0.44189197,0.12028652,0.23341504,1.233522
0.017591927,-0.72396517,0.18919873,-0.8911353,0.44213918,0.17362034,0.3058245,1.2252617
-0.0009582462,-0.6768654,0.12179008,-0.976928,0.43705904,0.23249468,0.3721289,1.2027096
-0.0104056075,-0.62980026,0.061403684,-1.0625132,0.42536664,0.31211266,0.43682665,1.1838912
-0.015499799,-0.57809186,-0.016271196,-1.1532369,0.41470766,0.3941345,0.50869215,1.1561718
-0.026703978,-0.5124034,-0.05400741,-1.2697282,0.420923,0.4855372,0.56378376,1.1205976
-0.042698517,-0.45288718,-0.08135109,-1.3799247,0.4299945,0.55183876,0.56539243,1.1021936
-0.05169233,-0.38873735,-0.09919955,-1.4715592,0.45032713,0.5932026,0.52775186,1.0658768
-0.05251941,-0.32937077,-0.11089155,-1.5540749,0.4666487,0.6178586,0.47151577,1.0514876
-0.054353833,-0.24405105,-0.13760416,-1.643989,0.49256593,0.6426692,0.42770034,1.0169523
-0.06827081,-0.19311364,-0.14154756,-1.7077361,0.5117936,0.6599096,0.36310536,1.0114734
-0.08511034,-0.16557623,-0.15143402,-1.7483675,0.5238017,0.6594402,0.30392015,0.99921185
-0.10458631,-0.14200778,-0.14633055,-1.780251,0.5387339,0.67089474,0.25213754,1.0011337
-0.12310524,-0.12618388,-0.108977005,-1.8005443,0.56806463,0.6774138,0.18182617,1.0135708
-0.12506762,-0.11169095,-0.018446371,-1.7936416,0.5823553,0.6777927,0.05797459,1.0359545
-0.12306982,-0.10743275,0.13830529,-1.7672791,0.6051517,0.6922229,-0.11532414,1.065455
-0.13538909,-0.11430073,0.29557317,-1.6945922,0.6021817,0.7033229,-0.27253556,1.0962964
-0.18048628,-0.09838422,0.4302405,-1.5931818,0.587043,0.7025807,-0.4059338,1.0976319
-0.2187229,-0.10198836,0.5899311,-1.4543134,0.58003855,0.6984354,-0.5241927,1.0861607
-0.24864653,-0.0972372,0.7470024,-1.3138405,0.5874278,0.6944766,-0.6241673,1.0785694
-0.28478286,-0.08272651,0.86210376,-1.1484401,0.58812696,0.6707556,-0.6760876,1.0796528
-0.32916594,-0.08439489,0.9446606,-0.972266,0.63153714,0.63910335,-0.67046165,1.0703053
-0.36869577,-0.090160936,0.9822294,-0.796001,0.68553156,0.58900505,-0.6538568,1.0617459
-0.38857624,-0.11148426,0.9528504,-0.6330649,0.7467756,0.53219306,-0.5893499,1.0781354
-0.36189908,-0.1743263,0.89561105,-0.49788406,0.79568243,0.47145757,-0.47359252,1.1378998
-0.3276963,-0.22589998,0.85096544,-0.4034031,0.83059853,0.43581206,-0.35681397,1.2093157
-0.2870058,-0.28805333,0.81550413,-0.32820144,0.8445385,0.4119075,-0.23696434,1.2738539
-0.24690005,-0.33492973,0.7750706,-0.2823108,0.8442697,0.39380267,-0.14052007,1.3506248
-0.20382027,-0.39914113,0.72539985,-0.23950773,0.81338376,0.36765325,-0.06502696,1.410774
-0.1665256,-0.41751826,0.638448,-0.21231815,0.77936995,0.38624123,0.06149867,1.4581414
-0.15857325,-0.36645782,0.5527506,-0.23296487,0.7828618,0.45851433,0.22185197,1.4811705
-0.17763783,-0.32119143,0.5016106,-0.27269325,0.8140864,0.5391624,0.33119848,1.4606103
-0.190235,-0.2948435,0.46143997,-0.3221153,0.8219388,0.7149036,0.48550016,1.4470376
-0.22428356,-0.2412119,0.3870238,-0.42222106,0.8196018,0.84492755,0.5972433,1.4515076
-0.2465922,-0.19170801,0.26837856,-0.5219467,0.7945637,0.9296096,0.6623302,1.4114772
-0.2511976,-0.11114843,0.148234,-0.6488509,0.7433599,1.00582,0.7581524,1.3556054
-0.2582414,-0.05253597,0.08246431,-0.7489207,0.73669624,1.0624508,0.7789967,1.3056191
-0.25570413,0.014476586,0.058823213,-0.8264146,0.77178425,1.1232958,0.7436628,1.3026186
-0.25345027,0.10061202,0.05130542,-0.8743708,0.8235498,1.246317,0.73055065,1.286641
-0.27882037,0.18084839,-0.0007860735,-0.9588433,0.77752787,1.3026513,0.7132482,1.2611991
-0.31737104,0.2377906,-0.04052511,-1.035161,0.7233507,1.3349276,0.6764052,1.2532595
-0.34415606,0.32097155,-0.056148022,-1.1311854,0.72006613,1.35254,0.6307944,1.2683653
-0.34456518,0.37870395,-0.039063364,-1.17673,0.7585021,1.3887341,0.5205144,1.2715113
-0.34596127,0.44281435,-0.02120319,-1.2682462,0.7576151,1.4278231,0.3334029,1.3468635
-0.35178596,0.49323007,0.03415232,-1.2809455,0.7503471,1.4207603,0.16043076,1.3953316
-0.3690299,0.5005897,0.19456086,-1.162013,0.778462,1.3977262,-0.0923767,1.3713812
-0.3821472,0.5637151,0.30019647,-1.1106895,0.7414138,1.3507771,-0.22109692,1.4006943
-0.38758618,0.5764909,0.3999532,-1.0269722,0.7195094,1.3351256,-0.36731163,1.4281384
-0.40455392,0.58545005,0.5401523,-0.9192672,0.69824785,1.3205254,-0.5400764,1.448252
-0.42564508,0.60525537,0.64117634,-0.8326641,0.727476,1.3180264,-0.650404,1.4934744
-0.44688323,0.5774657,0.81539416,-0.66359735,0.7359398,1.2817389,-0.8106643,1.5161303
-0.47269598,0.56513107,0.91194063,-0.5131573,0.7129162,1.2374313,-0.90168303,1.5488573
-0.511176,0.55147815,0.9310969,-0.35930568,0.7082517,1.1979946,-0.932081,1.5635545
-0.56531876,0.58612293,0.8473913,-0.2821518,0.8036075,1.1408992,-0.8663836,1.5897417
