z1,z2,z3,z4,z5,z6,z7,z8
-1.4109273,0.09336412,-0.27345005,-0.12245186,-0.71069795,0.2635918,0.7454304,-0.53221005
-1.2358148,0.11482091,-0.5607984,-0.055433236,-0.48095033,0.3454604,0.83022755,-0.13185677
-1.1599989,0.15072867,-0.8120985,-0.038641077,-0.20959406,0.37688422,0.8062383,0.32686114
-1.0923791,0.09813145,-0.7565423,-0.015027378,0.006377255,0.34942153,0.8234498,0.6018216
-1.0632584,0.012569979,-0.81905514,-0.10671589,0.07379139,0.40720806,0.84952646,0.6619436
-1.0273052,-0.094233885,-0.8905424,-0.19827707,0.16150352,0.4572185,0.8101144,0.7026511
-0.9812683,-0.19257672,-0.93851566,-0.26758462,0.2518297,0.5104875,0.7363152,0.7438444
-0.9494035,-0.27871177,-0.9832972,-0.31280112,0.3104672,0.5298773,0.67308396,0.7505152
-0.9196318,-0.36576158,-1.0142847,-0.32673097,0.3576175,0.5449041,0.6155684,0.7562044
-0.89968336,-0.45402405,-1.0409582,-0.3348052,0.41791835,0.56800425,0.55200136,0.7814484
-0.8683354,-0.5154989,-1.0691162,-0.34847423,0.46990022,0.58287114,0.48963076,0.78634024
-0.8361126,-0.56161773,-1.0631218,-0.36054033,0.5230762,0.5481794,0.42055085,0.7705765
-0.80014694,-0.6113348,-1.0372803,-0.35480684,0.5741952,0.5139741,0.3646636,0.7623562
-0.75522876,-0.6383476,-0.97741103,-0.3368389,0.6158477,0.43856338,0.3187502,0.7378726
-0.7117642,-0.6617041,-0.9144971,-0.31607264,0.6567181,0.3639154,0.28999653,0.70487034
-0.69069844,-0.6781668,-0.8735249,-0.3011287,0.6849263,0.27411136,0.25483856,0.65584207
-0.6645671,-0.72126,-0.83345956,-0.29421407,0.71821713,0.20573097,0.23551637,0.5979123
-0.6260091,-0.7396579,-0.7716755,-0.26822704,0.7532267,0.15101781,0.21470377,0.56143606
-0.61236256,-0.7513476,-0.72690475,-0.24921589,0.7783037,0.09707039,0.21013924,0.5315428
-0.58276266,-0.7173685,-0.64794034,-0.19480304,0.78113526,0.026402853,0.2228072,0.49783534
-0.57543135,-0.6250443,-0.56402034,-0.16688883,0.7521384,-0.08203459,0.26479948,0.44646162
-0.59305525,-0.53640145,-0.47130573,-0.12315575,0.7008779,-0.16394612,0.3274592,0.4212671
-0.59878135,-0.4666209,-0.42264116,-0.09978588,0.66277665,-0.1948992,0.37740335,0.41059595
-0.59779257,-0.46634063,-0.40142813,-0.08454569,0.6472061,-0.20185459,0.37254232,0.34622985
-0.58757615,-0.45886883,-0.35535875,-0.057689328,0.6408732,-0.21906903,0.36260185,0.2899924
-0.5732891,-0.40408385,-0.2977694,-0.03144728,0.6248244,-0.25629222,0.38398537,0.28648198
-0.56727636,-0.36789742,-0.25944912,-0.017434064,0.6256552,-0.26893386,0.4140445,0.28902578
-0.56304455,-0.31761774,-0.22816882,0.0070437714,0.60994685,-0.29854658,0.43906227,0.3147413
-0.5584357,-0.2789611,-0.2182483,0.041306026,0.592005,-0.31533,0.4672133,0.36087728
-0.5224511,-0.2720585,-0.22485235,0.05040966,0.6127129,-0.32462314,0.49666512,0.367674
-0.46885917,-0.2589313,-0.18274303,0.06864531,0.61513525,-0.36368287,0.5032168,0.34178478
-0.42734295,-0.20111226,-0.14570352,0.0787102,0.5752703,-0.41351557,0.52432513,0.3107279
-0.42084786,-0.15649071,-0.14879508,0.08053127,0.515626,-0.4398386,0.5504681,0.27215642
-0.43453962,-0.09678246,-0.16659017,0.10142836,0.45876044,-0.45122176,0.6037424,0.2445351
-0.42557776,-0.038788617,-0.20108674,0.10399954,0.4157684,-0.45578128,0.648194,0.23324485
