z1,z2,z3,z4,z5,z6,z7,z8
-0.9584013,-0.60910267,-0.45039782,-1.8048915,-0.52081406,-0.7874662,0.8077359,0.16735433
-0.9540052,-0.6617439,-0.5033227,-1.8525139,-0.47426242,-0.73136705,0.7875514,0.21595965
-0.9272246,-0.7001474,-0.5927463,-1.910283,-0.41311046,-0.71361274,0.78255904,0.241536
-0.9050461,-0.713281,-0.73091733,-1.9890765,-0.37252936,-0.7029765,0.77355486,0.20580716
-0.8714619,-0.71331406,-0.8685052,-2.0612295,-0.28733364,-0.66619605,0.75295126,0.17167267
-0.8182093,-0.69626373,-0.9627596,-2.092266,-0.1445555,-0.6149223,0.715451,0.15652685
-0.7601283,-0.66154534,-1.0632781,-2.0784106,0.030293275,-0.56351084,0.66194355,0.14973934
-0.729573,-0.6886742,-1.1610107,-2.05729,0.1701764,-0.5829205,0.59999853,0.1329883
-0.6838407,-0.71687365,-1.2389737,-2.014483,0.30700323,-0.6630213,0.5298652,0.053982332
-0.60902214,-0.70676523,-1.2357063,-1.9587313,0.39884558,-0.75823534,0.4795188,-0.032977585
-0.565317,-0.6666093,-1.2079757,-1.8865546,0.40306038,-0.84706014,0.46382537,-0.2042418
-0.502409,-0.6953002,-1.1448444,-1.8427472,0.4958586,-0.92360604,0.41354835,-0.20519185
-0.46698707,-0.66882163,-1.0656958,-1.7957917,0.50277954,-0.99769324,0.39779392,-0.28801784
-0.42871496,-0.6479777,-0.9596215,-1.7416915,0.51715106,-1.074435,0.36909992,-0.3504848
-0.36979544,-0.6180409,-0.83567905,-1.679639,0.53333455,-1.1726847,0.33985278,-0.4169606
-0.29800165,-0.5939895,-0.709624,-1.6303084,0.5358811,-1.2763118,0.30627102,-0.486587
-0.23786291,-0.5528286,-0.602637,-1.5935003,0.52436256,-1.3661082,0.27290326,-0.54473555
-0.19653276,-0.50401014,-0.5181089,-1.552824,0.48968166,-1.4159414,0.27106223,-0.5879485
-0.16054542,-0.44233108,-0.4370648,-1.502823,0.45085818,-1.4372083,0.27582842,-0.6066562
-0.12579711,-0.3603511,-0.34758398,-1.4252644,0.41018116,-1.4589669,0.27376226,-0.5803884
-0.116533615,-0.2550224,-0.25901607,-1.3513987,0.3445578,-1.503864,0.29865173,-0.56214553
-0.13078517,-0.15430324,-0.19910078,-1.2810565,0.26832753,-1.5418849,0.3590169,-0.5658974
-0.15083534,-0.068151146,-0.15942524,-1.2064981,0.19486624,-1.5721979,0.4219031,-0.5841094
-0.16459364,0.029147808,-0.13797598,-1.1411921,0.124014094,-1.582969,0.48980552,-0.5950742
-0.2084133,0.15959857,-0.18146583,-1.1052619,0.039107617,-1.591283,0.5686298,-0.60936105
-0.2633506,0.2267651,-0.2785389,-1.0870732,-0.029003719,-1.548267,0.6306605,-0.5913056
-0.33442283,0.25974253,-0.4003779,-1.0811971,-0.08224054,-1.4767355,0.69367516,-0.5714304
-0.40464953,0.25963888,-0.5195956,-1.0973727,-0.13723035,-1.3911804,0.7309176,-0.5496443
-0.4349528,0.24785319,-0.6503525,-1.1265799,-0.15248798,-1.3164039,0.7692321,-0.52271116
-0.4512789,0.23701164,-0.7886106,-1.1882678,-0.1799986,-1.2550938,0.78374887,-0.5118048
-0.44838983,0.22772568,-0.9534929,-1.2676451,-0.1699,-1.2173885,0.7753521,-0.466034
-0.4406841,0.15950294,-1.1001152,-1.3627234,-0.14474827,-1.1359295,0.7836622,-0.3964408
-0.41052538,0.1603327,-1.2243162,-1.4346691,-0.06269831,-1.101514,0.78280985,-0.3213716
-0.3693126,0.12832591,-1.3163846,-1.5091454,0.0121934675,-1.0592004,0.78881,-0.25777066
