P0_x,P0_y,P1_x,P1_y,P2_x,P2_y,P3_x,P3_y,P4_x,P4_y,P5_x,P5_y,P6_x,P6_y,P7_x,P7_y,P8_x,P8_y,P9_x,P9_y,P10_x,P10_y,P11_x,P11_y,P12_x,P12_y,P13_x,P13_y,P14_x,P14_y,P15_x,P15_y,P16_x,P16_y,P17_x,P17_y,P18_x,P18_y,P19_x,P19_y,P20_x,P20_y,P21_x,P21_y,P22_x,P22_y,P23_x,P23_y,P24_x,P24_y,P25_x,P25_y,P26_x,P26_y,P27_x,P27_y,P28_x,P28_y,P29_x,P29_y,P30_x,P30_y,P31_x,P31_y,P32_x,P32_y
0.3490627408027649,0.5621693134307861,0.34220001101493835,0.5561850070953369,0.3418837785720825,0.553090512752533,0.3416687250137329,0.5500155091285706,0.34339073300361633,0.5628345012664795,0.34375429153442383,0.5643048286437988,0.34409940242767334,0.5655924677848816,0.3453652560710907,0.5411811470985413,0.3479025959968567,0.5635047554969788,0.354782372713089,0.5547277331352234,0.35588985681533813,0.5623463988304138,0.3773430287837982,0.5092700123786926,0.3802570700645447,0.5754578113555908,0.43150702118873596,0.5097558498382568,0.4405314028263092,0.5810173153877258,0.46283048391342163,0.5283176302909851,0.4668712913990021,0.5736738443374634,0.471733421087265,0.5301750302314758,0.47561880946159363,0.5716363787651062,0.46820056438446045,0.5315876603126526,0.4724312722682953,0.5760195255279541,0.4646605849266052,0.5321906805038452,0.46882832050323486,0.5740261673927307,0.48433080315589905,0.5078033208847046,0.48603689670562744,0.5560752749443054,0.5681324005126953,0.505058765411377,0.5695942640304565,0.5377299189567566,0.6538412570953369,0.5060401558876038,0.6522214412689209,0.5396499037742615,0.6643426418304443,0.5047917366027832,0.6625221967697144,0.5344803333282471,0.6806219220161438,0.5106188058853149,0.679574191570282,0.5550234317779541
0.3504570424556732,0.5600855350494385,0.34472838044166565,0.5563296675682068,0.34461838006973267,0.554674506187439,0.3445972800254822,0.553808867931366,0.3449957072734833,0.5588299632072449,0.3450576066970825,0.5580573678016663,0.34519392251968384,0.5571906566619873,0.3467119634151459,0.5470142364501953,0.3479703664779663,0.5509200692176819,0.355756014585495,0.5546772480010986,0.35620012879371643,0.5566231608390808,0.3778461813926697,0.5572206974029541,0.3799208700656891,0.5420299768447876,0.43142277002334595,0.5471445918083191,0.42539283633232117,0.5169506072998047,0.4550495445728302,0.5413981676101685,0.43649527430534363,0.5428809523582458,0.46038371324539185,0.5402623414993286,0.4444620907306671,0.5435546040534973,0.4562186896800995,0.5376631617546082,0.43783557415008545,0.5463064312934875,0.4543035924434662,0.5354359745979309,0.4366101324558258,0.5472230911254883,0.47907891869544983,0.552182674407959,0.47665199637413025,0.5256375074386597,0.5396564602851868,0.5306493043899536,0.5343024134635925,0.5315399765968323,0.6137953400611877,0.5200070142745972,0.6143373250961304,0.523188054561615,0.623652994632721,0.5142802596092224,0.6276689171791077,0.5220196843147278,0.628405749797821,0.5243865847587585,0.625836968421936,0.5280696749687195
0.35063856840133667,0.5582013726234436,0.3451600670814514,0.5562635660171509,0.34511125087738037,0.5549379587173462,0.3451448976993561,0.5547398328781128,0.34520286321640015,0.5559502840042114,0.34519609808921814,0.5545289516448975,0.3452812135219574,0.5531818866729736,0.3469739854335785,0.5488380193710327,0.3478299081325531,0.546356201171875,0.355805367231369,0.5545735955238342,0.3561789393424988,0.5540410280227661,0.37788125872612,0.5668594241142273,0.37912243604660034,0.5291178822517395,0.42951658368110657,0.567074179649353,0.42311999201774597,0.4981645345687866,0.4554336965084076,0.5498737096786499,0.4398299753665924,0.5182130336761475,0.461778849363327,0.546530544757843,0.4453602135181427,0.5286630392074585,0.4536883234977722,0.5437451601028442,0.4397225081920624,0.5375595092773438,0.4491945505142212,0.5424184799194336,0.43837133049964905,0.5389453172683716,0.4769302308559418,0.5577207207679749,0.475614994764328,0.5245159864425659,0.5323487520217896,0.5337318778038025,0.5328981876373291,0.5264184474945068,0.5959253311157227,0.5244298577308655,0.5967319011688232,0.5226451754570007,0.605574905872345,0.5180476307868958,0.6081122159957886,0.5212348699569702,0.6092628240585327,0.528737485408783,0.6094942688941956,0.5262483954429626
0.3506549000740051,0.5571675300598145,0.34529903531074524,0.5563485622406006,0.34526827931404114,0.5560086965560913,0.345306932926178,0.5568780303001404,0.3453070819377899,0.5545698404312134,0.3453066647052765,0.5528064966201782,0.34540027379989624,0.5511876940727234,0.34711501002311707,0.5525979399681091,0.34782981872558594,0.544520378112793,0.3558001220226288,0.5545718669891357,0.3561490774154663,0.5524836778640747,0.37791040539741516,0.5730545520782471,0.3790891766548157,0.5244909524917603,0.4289051294326782,0.5835797786712646,0.4260469377040863,0.49872300028800964,0.4556543231010437,0.5670278072357178,0.4428390860557556,0.5226778388023376,0.461658775806427,0.5638266205787659,0.4500423073768616,0.5228880047798157,0.45621225237846375,0.5596017241477966,0.44701260328292847,0.5343650579452515,0.4515734910964966,0.5573725700378418,0.44383707642555237,0.5361122488975525,0.47194039821624756,0.5680105686187744,0.46583232283592224,0.5305243134498596,0.5221497416496277,0.5475468635559082,0.5205829739570618,0.5274057984352112,0.5669327974319458,0.5399017333984375,0.571091890335083,0.5246849656105042,0.5722327828407288,0.5317602753639221,0.5798970460891724,0.5225783586502075,0.5815668106079102,0.5489038825035095,0.5849511027336121,0.5314227342605591
0.350637286901474,0.5576126575469971,0.34525614976882935,0.5566477179527283,0.34518709778785706,0.5560417771339417,0.3451922833919525,0.5566657781600952,0.3453823924064636,0.5564703941345215,0.3454112112522125,0.555682361125946,0.3455171585083008,0.5551137924194336,0.3470557928085327,0.5525292754173279,0.3478313982486725,0.5497791171073914,0.3556472063064575,0.5545969009399414,0.3560374677181244,0.5537264347076416,0.37758398056030273,0.5250551700592041,0.37880340218544006,0.5661597847938538,0.41935423016548157,0.5113268494606018,0.42013436555862427,0.5780311822891235,0.4456537067890167,0.5223451256752014,0.44587841629981995,0.5616781711578369,0.45510417222976685,0.5201463103294373,0.4534418284893036,0.559215247631073,0.4531511664390564,0.5330139994621277,0.4504391551017761,0.5592699646949768,0.4501909613609314,0.534511148929596,0.4472641944885254,0.5580026507377625,0.4561014175415039,0.536444902420044,0.4546152949333191,0.5490651726722717,0.5108531713485718,0.539080023765564,0.5107112526893616,0.5496679544448853,0.5680195093154907,0.5337465405464172,0.5751511454582214,0.5450505614280701,0.5729827284812927,0.5272318720817566,0.5851956009864807,0.537832498550415,0.5952503085136414,0.5406309962272644,0.6003689169883728,0.5513855218887329
0.35065752267837524,0.5581995844841003,0.3453504145145416,0.5601245760917664,0.34530746936798096,0.5612618327140808,0.3453110456466675,0.5628982186317444,0.3453821837902069,0.5566083192825317,0.34540244936943054,0.5558128356933594,0.34551364183425903,0.5545859336853027,0.3470480144023895,0.5599405169487,0.3476574718952179,0.547646701335907,0.35562771558761597,0.5572223663330078,0.3558770418167114,0.5540845990180969,0.3771768808364868,0.5744730830192566,0.3782956898212433,0.5251333713531494,0.4185759127140045,0.5891453623771667,0.42051631212234497,0.510482132434845,0.44782206416130066,0.5775346755981445,0.4448353946208954,0.5165193676948547,0.45478251576423645,0.5749196410179138,0.45129483938217163,0.5131955146789551,0.4530119299888611,0.569743275642395,0.4488683342933655,0.518297016620636,0.4506555497646332,0.5682705044746399,0.44685518741607666,0.5253414511680603,0.4530049264431,0.5536919236183167,0.453086256980896,0.5277217626571655,0.5108736157417297,0.5466042757034302,0.5153564810752869,0.5287328958511353,0.579270601272583,0.5445181131362915,0.5862715840339661,0.5352466702461243,0.5881526470184326,0.5387537479400635,0.5982073545455933,0.5348778367042542,0.5951192378997803,0.5498418807983398,0.600610613822937,0.5355832576751709
0.34957659244537354,0.5589288473129272,0.34464892745018005,0.5599870085716248,0.3446069061756134,0.560856819152832,0.3446219265460968,0.5611273050308228,0.34474167227745056,0.559418261051178,0.3447880744934082,0.5601899027824402,0.3448933959007263,0.5609446167945862,0.34666088223457336,0.558937668800354,0.34731489419937134,0.5595541596412659,0.3544681966304779,0.5571292638778687,0.354717880487442,0.5577074885368347,0.3770284056663513,0.5232548117637634,0.3783106803894043,0.5782662034034729,0.41396236419677734,0.5018414855003357,0.4188835024833679,0.5963630676269531,0.44423818588256836,0.5049496293067932,0.4425252676010132,0.5863317847251892,0.4535009562969208,0.5021300315856934,0.4513584077358246,0.5832922458648682,0.45177510380744934,0.5100658535957336,0.4497617185115814,0.5750738382339478,0.4486958086490631,0.5155684947967529,0.44746166467666626,0.5755892992019653,0.451882928609848,0.5434271693229675,0.4516213536262512,0.5587126612663269,0.4962415397167206,0.543640673160553,0.5056535601615906,0.5416944026947021,0.5613325834274292,0.5407671928405762,0.5634220242500305,0.5422679781913757,0.5685776472091675,0.5336742997169495,0.5803238749504089,0.5433534383773804,0.581705629825592,0.5323508977890015,0.5899985432624817,0.5423968434333801
0.34963980317115784,0.5611361265182495,0.3447214365005493,0.560804545879364,0.34468135237693787,0.5607722997665405,0.34469807147979736,0.5604734420776367,0.3448121249675751,0.5621595978736877,0.3448537588119507,0.5630198121070862,0.3449532091617584,0.563882052898407,0.3468163311481476,0.5569663643836975,0.347442090511322,0.5624852776527405,0.35455670952796936,0.557979941368103,0.3547761142253876,0.5601131916046143,0.37702977657318115,0.5206809639930725,0.3783276677131653,0.5852388739585876,0.41254615783691406,0.49642813205718994,0.41763386130332947,0.6030041575431824,0.4436117112636566,0.49885237216949463,0.4417726695537567,0.5933858752250671,0.4525749981403351,0.4965576231479645,0.4522882103919983,0.5885627269744873,0.45037156343460083,0.5037980079650879,0.45023828744888306,0.5829178690910339,0.44705528020858765,0.5073572397232056,0.4466139078140259,0.5830608606338501,0.4462677240371704,0.5427756905555725,0.44531121850013733,0.5619470477104187,0.4899899363517761,0.5407916307449341,0.4956752359867096,0.5466158986091614,0.5454908013343811,0.5410223603248596,0.5512930154800415,0.5446454882621765,0.5533501505851746,0.5332756042480469,0.558824360370636,0.5439295768737793,0.5686002373695374,0.5327730774879456,0.5784686803817749,0.5448318123817444
0.34983205795288086,0.5614325404167175,0.34494549036026,0.5606960654258728,0.34493210911750793,0.5605769157409668,0.3449764847755432,0.5601637959480286,0.34500205516815186,0.5631839036941528,0.3450388014316559,0.5643969178199768,0.3451390266418457,0.5656493306159973,0.3475241959095001,0.5567228198051453,0.34796345233917236,0.5650895833969116,0.3549574613571167,0.5578961968421936,0.35501158237457275,0.5612762570381165,0.37792542576789856,0.5153352618217468,0.37882402539253235,0.5900315642356873,0.41234737634658813,0.49109920859336853,0.41805779933929443,0.6103459000587463,0.44161874055862427,0.4906280040740967,0.43820059299468994,0.5976448059082031,0.451739639043808,0.4898833632469177,0.45118775963783264,0.5932989716529846,0.45023831725120544,0.4960642457008362,0.4486667811870575,0.5889253616333008,0.4466729462146759,0.4998292028903961,0.444803923368454,0.5887918472290039,0.4495498239994049,0.5420042276382446,0.450152188539505,0.5671887993812561,0.4983329474925995,0.538642168045044,0.5013214349746704,0.5544673800468445,0.5494937896728516,0.5390851497650146,0.5484606623649597,0.5455265641212463,0.5562921762466431,0.5372134447097778,0.555400013923645,0.5442851185798645,0.5678412318229675,0.5369513630867004,0.5710433721542358,0.5496677160263062
0.3507574796676636,0.5617495775222778,0.34597331285476685,0.5606876015663147,0.34595948457717896,0.5603191256523132,0.3459985554218292,0.5597427487373352,0.3460076153278351,0.5633846521377563,0.3460339307785034,0.5645155310630798,0.3461039662361145,0.5656522512435913,0.34837961196899414,0.5557365417480469,0.34861284494400024,0.5646348595619202,0.3556981682777405,0.558077335357666,0.3557488024234772,0.5619187951087952,0.37949687242507935,0.5127972960472107,0.3790184557437897,0.5899729132652283,0.4141097068786621,0.4878654181957245,0.4172098934650421,0.6110729575157166,0.4430624842643738,0.4907590448856354,0.43940097093582153,0.6009380221366882,0.4522073566913605,0.4896675944328308,0.45167163014411926,0.5975261926651001,0.45147401094436646,0.49525558948516846,0.4493807852268219,0.5937391519546509,0.4474431276321411,0.49867773056030273,0.4455672800540924,0.5931492447853088,0.4527480900287628,0.540130078792572,0.4530424475669861,0.566727340221405,0.5031440258026123,0.5380996465682983,0.5029271245002747,0.5562365055084229,0.5539165735244751,0.5407110452651978,0.5447679162025452,0.5461434721946716,0.5605399012565613,0.5355474948883057,0.5489364862442017,0.5438946485519409,0.5752676725387573,0.5434730052947998,0.5648634433746338,0.5575628876686096
