frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.0647113,-0.54666615,1.9766015,0.25551423,-3.943095,0.5194853,0.50483793,1.4739599
1,-1.9276862,-0.13881552,1.8543434,-0.14939044,-3.7095187,0.5920944,0.3913324,1.566093
2,-1.8612556,0.07211751,1.7119863,-0.23384878,-3.6541324,0.60248893,0.2706856,1.6470131
3,-2.0435495,-0.15761724,1.8228182,-0.4789069,-3.7389433,0.8610346,0.30226576,1.78346
4,-2.124728,-0.17725496,1.886446,-0.52802294,-3.739496,0.8837111,0.35263485,1.8037121
5,-2.1235104,0.0062615275,1.8746884,-0.53376114,-3.8246026,0.9124387,0.37791622,1.8123189
6,-2.049456,0.25093976,1.7169172,-0.4721245,-3.8115911,0.8517864,0.30174345,1.8521926
7,-1.9711065,0.25428283,1.6274214,-0.44583634,-3.7330904,0.8345255,0.23114705,1.83235
8,-1.9761126,0.0041778535,1.6055357,-0.40383652,-3.8654861,0.9692361,0.18293707,1.8217329
9,-2.0455537,-0.05406396,1.6332216,-0.44272968,-3.9714296,1.0635971,0.20726138,1.873532
10,-2.063105,-0.040900704,1.643801,-0.48368338,-3.978363,1.0874078,0.21095002,1.8622417
11,-2.0602717,-0.12329562,1.6276693,-0.45706043,-3.9748929,1.101988,0.18604408,1.8622683
12,-2.054342,-0.12987033,1.6254495,-0.46030614,-3.9165516,1.0768334,0.17441998,1.8451695
13,-2.0229206,0.018781297,1.6095539,-0.49016544,-3.867423,1.027648,0.16730027,1.8141786
14,-1.9827619,0.015105158,1.6003184,-0.46412662,-3.762063,0.95976424,0.1359153,1.7489254
15,-1.8989685,-0.102251686,1.5116633,-0.34608337,-3.802047,0.9604624,0.01898329,1.6810733
16,-1.8677127,-0.1065729,1.5002351,-0.3279056,-3.7659812,0.93556416,-0.008536711,1.663731
17,-1.8897955,-0.18545759,1.4929698,-0.3455534,-3.8786855,1.0328331,-0.034850433,1.7021686
18,-1.9860876,-0.22452065,1.5788645,-0.4880375,-3.997137,1.1859027,0.026818313,1.8334727
19,-1.9904697,-0.14023545,1.6068474,-0.52103335,-3.8457422,1.0968341,0.057772033,1.814847
20,-2.0085144,-0.19985978,1.6242137,-0.5194581,-3.7642229,1.060388,0.056237146,1.7743465
21,-2.0352511,-0.14899397,1.6351448,-0.526002,-3.695591,1.0085598,0.07416812,1.7717187
22,-2.0129898,0.11297649,1.6386684,-0.53963053,-3.564686,0.86551136,0.10886751,1.7213612
23,-1.979955,0.24267942,1.6068157,-0.5269042,-3.4915514,0.78737664,0.08608808,1.6750916
24,-1.9883919,0.20249906,1.5948348,-0.5071988,-3.47016,0.7808813,0.06097357,1.6602533
25,-1.9027011,0.23765558,1.4966344,-0.32505625,-3.326602,0.5823712,-0.052374005,1.4905249
26,-1.8807142,0.30951932,1.472737,-0.30018997,-3.312626,0.5708557,-0.092984825,1.5026486
27,-1.881186,0.37608457,1.4370267,-0.2165488,-3.3320088,0.5230356,-0.1582746,1.4630895
28,-1.8865268,0.4245415,1.4235729,-0.1574795,-3.3247983,0.48086792,-0.20810862,1.418313
29,-1.8799326,0.34074947,1.4408208,-0.1663402,-3.274275,0.508249,-0.23939545,1.4416693
30,-1.8724129,0.2836167,1.4705228,-0.171447,-3.2535641,0.53103197,-0.25226414,1.439274
31,-1.9031553,0.41265818,1.5127014,-0.1848248,-3.2139492,0.48887852,-0.21816655,1.4449223
32,-1.9205189,0.49037507,1.5242683,-0.19709441,-3.2368693,0.48377493,-0.20211025,1.4459502
33,-1.9544866,0.5542406,1.5587971,-0.23606026,-3.2191324,0.49017236,-0.1638184,1.4759655
34,-1.9654036,0.5862428,1.5665325,-0.29579562,-3.2118628,0.53108466,-0.15313251,1.5283047
35,-1.9865463,0.57980216,1.5735565,-0.26256415,-3.2427433,0.5294729,-0.16531147,1.4925778
36,-2.066764,0.6804285,1.5852699,-0.2727809,-3.315861,0.52641064,-0.18144013,1.4485039
37,-2.1152809,0.73473215,1.6068887,-0.32208565,-3.313732,0.5514264,-0.17954595,1.4943818
38,-2.1332555,0.69665277,1.6219718,-0.35820258,-3.303853,0.5787327,-0.19353868,1.5318059
39,-2.146724,0.67253447,1.6177002,-0.3353014,-3.3224783,0.5982081,-0.20695837,1.5467212
40,-2.138321,0.59366846,1.5804235,-0.27019733,-3.3045585,0.5830795,-0.2484306,1.543306
41,-2.1032615,0.6133691,1.4917551,-0.19469875,-3.347081,0.59104687,-0.33454287,1.5610433
42,-2.1156466,0.59971535,1.4815257,-0.19802082,-3.3563883,0.61529803,-0.35116315,1.5741014
43,-2.1372917,0.61000097,1.5030273,-0.20986211,-3.3574088,0.6248701,-0.35075992,1.5801747
44,-2.171523,0.6674899,1.4805406,-0.21941283,-3.406718,0.65801376,-0.3599859,1.6352291
45,-2.1476686,0.6527071,1.4434433,-0.1301421,-3.4167185,0.6340398,-0.42097127,1.5991863
46,-2.1517005,0.6454692,1.4504117,-0.10475619,-3.421397,0.6260446,-0.43050963,1.5861968
47,-2.1787724,0.66742337,1.5045431,-0.19351876,-3.3789601,0.6552318,-0.40608442,1.6304866
