frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-1.765409,-2.3583238,1.0485001,1.9644457,-5.2645965,2.2765217,-0.93087673,1.7126566
1,-1.7102158,-1.4987845,1.4942958,0.16358383,-3.5763168,2.157802,-0.44503134,2.0438266
2,-1.8254888,-0.96338236,1.7425284,-0.24686998,-3.7891383,2.2996674,-0.19593473,2.106804
3,-1.759506,-1.3113567,1.5918142,-0.05609681,-3.785533,2.2919865,-0.3548848,2.0568712
4,-1.8605785,-1.2521397,1.6819818,-0.19902897,-3.8639712,2.4098973,-0.2548898,2.1467378
5,-1.9865332,-1.2839266,1.7812951,-0.17661436,-4.0624194,2.472616,-0.13642083,2.1442137
6,-1.9439766,-1.4291099,1.7453028,-0.13597083,-3.946264,2.4386413,-0.2111272,2.0911267
7,-1.8737006,-1.5231568,1.7282454,-0.12004495,-3.8440797,2.4119048,-0.27880168,2.0244625
8,-1.8321297,-1.6576464,1.6583734,-0.044661272,-3.822646,2.3842192,-0.37065434,1.9899628
9,-1.845789,-1.5977892,1.6778693,-0.026399221,-3.7623353,2.3290913,-0.36231428,1.9748023
10,-1.8430305,-1.5601023,1.6808894,-0.0044877715,-3.7337098,2.2846718,-0.3755077,1.9477766
11,-1.8681037,-1.4230266,1.7226171,-0.040507246,-3.6399019,2.219515,-0.33245277,1.9649378
12,-1.8643622,-1.4394591,1.6772507,-0.0011071935,-3.6265607,2.1967144,-0.36806738,1.9744794
13,-1.8251836,-1.4175423,1.6693193,-0.0013503693,-3.6348739,2.189648,-0.3922475,1.9448953
14,-1.8172095,-1.436655,1.6376829,0.08874801,-3.6209528,2.1326215,-0.44921166,1.8835471
15,-1.8134396,-1.308222,1.6662186,0.12602781,-3.5634346,2.0321822,-0.44144094,1.8196871
16,-1.785759,-0.920635,1.7687894,0.19063464,-3.3113477,1.7533133,-0.38260937,1.7014799
17,-1.857657,-1.3021945,1.644228,0.15701778,-3.6309643,2.0023708,-0.43336922,1.7705185
18,-1.9194148,-1.3534083,1.6590983,0.12540284,-3.746456,2.0840335,-0.38407278,1.8421819
19,-1.9753413,-1.5188514,1.626286,0.15799896,-3.787997,2.139751,-0.43522036,1.8784534
20,-1.972188,-1.442306,1.6082304,0.34228688,-3.6741147,1.9329438,-0.5469444,1.7329051
21,-1.962296,0.10302223,1.7976831,0.4774966,-3.7626736,1.3033348,-0.24320681,1.4175316
22,-2.1017597,-0.26906353,2.002379,0.2386478,-3.6005905,1.4730672,-0.12953235,1.5806984
