frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.6825104,0.90575206,-0.3568087,0.36926982,-6.1554275,1.5862833,2.920507,1.2370207
1,-1.4055717,0.38277864,-1.4423217,0.6142605,-4.0485697,0.88149434,1.8871567,0.69901156
2,-1.2516558,0.079642236,-1.2398183,0.6770586,-4.5705943,1.1031138,1.7256798,0.43250236
3,-1.206523,-0.4910934,-2.4243083,1.3088849,-4.3035913,1.1803703,1.1044773,0.95194507
4,-1.3509173,-0.061767373,-1.6220866,0.70883286,-4.2336516,1.2295685,1.6613379,0.88621175
5,-1.3633974,0.48263744,-1.3490586,0.2708699,-4.2339225,1.325517,1.9007863,0.95415854
6,-1.736316,0.58031905,-2.4538126,0.70799965,-4.2352943,1.5030617,1.6395229,1.8640286
7,-1.2111409,0.61973,-1.7707363,-0.054722983,-3.6166093,1.4694043,1.6829007,1.1658591
8,-1.4667618,0.89396966,-1.6593869,-0.12254907,-4.0426545,1.6393905,1.8178095,1.4290522
9,-1.3530934,1.0211837,-1.5982348,-0.15240492,-3.846819,1.508527,1.7740043,1.3787954
10,-1.2564092,1.0132079,-1.0642397,-0.51995814,-3.7594059,1.5706819,1.91655,1.3260614
11,-1.1073577,1.0706557,-0.9900283,-0.67145246,-3.6169186,1.5469275,1.8111,1.1941373
12,-1.1496415,0.5704061,-0.98424166,-0.59319216,-4.160107,1.793235,1.512669,1.1440133
13,-1.0359299,0.5378809,-0.91844356,-0.59067345,-3.8597114,1.6219782,1.451138,1.0442563
14,-0.8514305,0.4159514,-0.8074454,-0.45787445,-3.4941165,1.3589975,1.4255674,0.8000208
15,-0.6223764,0.0071515664,-0.8192885,0.13759995,-3.5693583,1.0778617,1.1723732,0.37371546
16,-0.70634335,0.06401934,-0.9606542,0.1114901,-3.6011753,1.1671895,1.0674486,0.56473315
17,-0.5307581,0.2372764,-1.5127547,0.011295866,-3.3361757,1.2381929,0.66036344,0.6780193
18,-0.5772221,0.31529078,-1.4273789,-0.18180367,-2.9991071,1.1964313,0.7140956,0.7008202
19,-0.40584323,0.14616238,-1.0203856,-0.5414821,-2.7253659,1.2564112,0.7530572,0.35745874
20,-0.40414405,0.13319944,-0.835988,-0.7217901,-2.5843985,1.260196,0.76679933,0.20240018
