frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-0.7808264,-0.21367249,-1.8293597,1.2123852,-1.6299753,2.444366,1.8926278,0.3788571
1,-0.9509488,0.20056409,-1.1367697,0.8868795,-2.123716,2.4823346,2.3766346,0.42720369
2,-1.0392628,-0.33547476,-1.121506,0.67988265,-1.6382799,2.5898917,2.438039,0.72739065
3,-1.103695,-0.4631244,-0.97504187,0.50831944,-1.6273577,2.7177548,2.5615814,0.8940017
4,-1.2953408,-0.21136774,-0.7953006,0.53834534,-1.921045,2.661897,2.8639526,1.2105259
5,-1.3421407,-0.069801226,-0.8950222,0.62121737,-2.2940445,2.730767,2.8290946,1.3274122
6,-1.3873835,-0.060066797,-0.8668337,0.4366693,-2.4008825,2.9040875,2.8665082,1.4813204
7,-1.3300626,0.05257365,-0.8396321,0.34811962,-2.369349,2.8838253,2.8527877,1.3600023
8,-1.4143565,0.24195203,-0.76440173,0.23651513,-2.5956452,2.990922,2.9627512,1.4638084
9,-1.3393538,0.18504661,-0.79649645,0.24547412,-2.4575896,2.9288101,2.879974,1.3703885
10,-1.3721464,0.6782125,-0.7431652,0.23965159,-2.9044359,2.952096,2.9012349,1.2408593
11,-1.3718622,0.7346463,-0.92260617,0.39371246,-3.3684592,3.0922523,2.7363033,1.2668066
12,-1.3494925,0.87189186,-0.7512219,0.24321736,-3.4479702,3.1318336,2.7983382,1.1714635
13,-1.4716287,1.1439251,-0.60905766,0.21642843,-3.9179873,3.2394857,2.9016554,1.1845999
14,-1.5381701,1.02682,-0.64080733,0.38531926,-4.3865848,3.3746085,2.8288546,1.2311494
15,-1.6111186,0.99583805,-0.64340544,0.4179755,-4.806436,3.5506651,2.8096156,1.3316163
16,-1.528624,0.48858646,-0.63449484,0.2627352,-4.7304707,3.7730892,2.6879144,1.3970189
17,-1.4945803,0.41718692,-0.69080776,0.24230053,-4.846735,3.8558419,2.5705585,1.384314
18,-1.4011376,0.21273214,-0.6645412,0.12510277,-4.752412,3.9272606,2.4777758,1.3138578
19,-1.3936095,0.12405157,-0.6634051,0.12131114,-4.6069427,3.882227,2.473149,1.3317711
20,-1.3296292,0.15718438,-0.41346157,0.010825738,-4.9237957,3.9683921,2.465066,1.0524845
21,-1.3040845,0.15901732,-0.27898023,0.043045588,-5.195475,3.983231,2.4357522,0.8207445
22,-1.1578364,-0.033730887,-0.2569309,0.08792682,-4.952499,3.857026,2.325779,0.5784453
23,-1.1505653,0.32045928,-0.21847531,0.03939858,-4.2125154,3.4413826,2.508413,0.5632436
24,-1.1709039,0.38334987,-0.24129122,-0.054311637,-3.5630279,3.2137976,2.642305,0.6257875
25,-1.2409456,0.6609688,-0.2573539,-0.06878652,-3.352512,3.0548046,2.775746,0.67419434
26,-1.2830884,0.5977633,-0.2974883,0.028726604,-3.3623102,3.0171483,2.786785,0.68532574
27,-1.3356438,0.739768,-0.3412018,0.11700016,-3.4229028,2.946277,2.846998,0.72068596
28,-1.5424342,0.9309747,-0.45735124,0.34914792,-3.5700605,2.8405507,2.987202,0.98637974
29,-1.6401534,0.8720226,-0.47103748,0.43461365,-3.7488704,2.8957524,3.0438838,1.1098855
30,-1.6543467,0.4884008,-0.52098835,0.36893794,-3.6275728,3.0277858,3.006361,1.2413385
31,-1.6865294,0.0055732355,-0.7114337,0.42321157,-3.5518446,3.1586368,2.8820658,1.4929203
32,-1.6717367,-0.2875743,-0.9198188,0.49494657,-3.3703952,3.15346,2.7605135,1.670781
33,-1.6358142,-0.40753263,-0.9557476,0.49426714,-3.3166325,3.1483803,2.7089996,1.663115
34,-1.4716232,-0.5036142,-1.1990262,0.56832886,-2.7248077,2.8848748,2.544243,1.6166604
35,-1.4193912,-0.45698586,-1.1558706,0.7315922,-2.6697755,2.6915395,2.5667162,1.4951563
36,-1.6436393,-0.50013566,-1.4092346,1.0721579,-3.004275,2.7357678,2.564562,1.7820792
37,-1.5200527,-0.35026592,-1.2780336,0.7745439,-2.8000867,2.740466,2.594081,1.6267059
38,-1.6687644,-0.19947046,-1.3384624,0.78058815,-2.8769865,2.7686486,2.6857767,1.7871562
39,-1.5877044,-0.08848412,-1.2600566,0.5874619,-2.6464963,2.7277243,2.7046542,1.6843661
40,-1.5913148,0.29369143,-1.1476526,0.46871924,-3.009826,2.803382,2.7201388,1.5068194
41,-1.5608432,0.4817334,-0.9928635,0.46017307,-3.411967,2.8686838,2.717464,1.3044523
42,-1.5153835,0.6835705,-0.9357841,0.28687495,-3.757301,3.0390503,2.6283875,1.1855683
43,-1.6226845,0.80733645,-0.6384033,0.2543396,-4.270869,3.1477683,2.777084,1.1298925
44,-1.6509976,0.5943445,-0.646423,0.30403024,-4.6524463,3.3350463,2.682892,1.1353198
45,-1.7964203,0.22452947,-0.51623905,0.45269573,-5.8170204,3.8139293,2.5946171,1.1457467
46,-1.5288637,0.12530828,-0.70212436,0.2535862,-5.3616695,3.793879,2.3512409,1.0928576
