frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.1959608,0.73327184,0.36398557,1.9431585,-4.748402,2.1962333,0.31204492,0.66796243
1,-2.135153,0.6918881,0.289279,1.9281422,-4.666915,2.1934323,0.23004907,0.67423284
2,-2.0389879,0.84197927,0.3080225,1.615821,-4.3627996,2.2341423,0.218458,0.7305354
3,-1.9255111,0.8096452,0.4293628,1.4218261,-4.046665,2.1888523,0.17566834,0.58999825
4,-1.874253,0.75151587,0.5269556,1.35377,-3.9080708,2.1579754,0.15729603,0.4723055
5,-1.909564,0.74131835,0.5876662,1.3658427,-3.824188,2.1337864,0.21719223,0.48137465
6,-1.9300005,0.55592656,0.6612251,1.5011525,-3.9096076,2.1197524,0.23432705,0.42784235
7,-1.976851,0.593189,0.6311767,1.5538441,-4.028735,2.1231449,0.24305594,0.4703817
8,-2.0298064,0.5904733,0.6456137,1.5698606,-4.069753,2.1251605,0.26512632,0.51847565
9,-2.0750964,0.6222147,0.6428921,1.6405159,-4.0707645,2.0825148,0.28451514,0.54944897
10,-2.0203333,0.5972611,0.61842513,1.6113259,-3.8090725,2.018309,0.22083329,0.5466584
11,-1.9738083,0.5681871,0.6067414,1.6090789,-3.6955214,1.9971094,0.16274893,0.50313663
12,-1.9377339,0.5092473,0.63140684,1.6065385,-3.6855576,2.019126,0.112221904,0.4432846
13,-1.9520276,0.3310965,0.6529512,1.7812536,-3.9338496,2.0393388,0.039906308,0.30811659
14,-1.931114,0.32918108,0.74994576,1.658414,-3.8466332,2.0889008,0.04700181,0.25017297
15,-1.72156,-0.01409667,1.023605,1.474128,-3.8408308,2.2135518,-0.10122879,-0.18499684
16,-1.6584401,-0.04396827,1.0146931,1.3775933,-3.6494303,2.2166665,-0.15776683,-0.20927234
17,-1.6826913,0.22240797,1.0638485,1.1401241,-3.4779024,2.2394075,-0.03237994,-0.088127255
18,-1.7225244,0.35182297,1.0662087,1.0551552,-3.2354128,2.1745703,0.01972054,-0.07421191
19,-1.8588862,0.50780463,1.073142,1.0056174,-3.1594796,2.1689668,0.15211616,0.08484955
20,-2.0306315,0.6174042,1.0158226,1.1995145,-3.3628204,2.1402524,0.24996363,0.21516816
21,-2.1912174,0.7237799,0.8674638,1.4574077,-3.5790057,2.0858629,0.305022,0.39599866
22,-2.393449,0.8654008,0.76555353,1.6272795,-3.822191,2.0551467,0.40063494,0.58280385
23,-2.363094,0.86780787,0.72285426,1.525414,-3.7975836,2.1277635,0.334507,0.5991839
24,-2.3298717,0.8451847,0.7090361,1.5283281,-3.7725813,2.1237547,0.28272653,0.57297564
25,-2.2949924,0.8200027,0.6570788,1.5220455,-3.669665,2.0927122,0.2203145,0.5856105
26,-2.2781096,0.7508123,0.6198556,1.5271598,-3.659509,2.0885646,0.15531701,0.624159
27,-2.301607,0.7049217,0.6154725,1.6075242,-3.8443427,2.093007,0.13408934,0.598197
28,-2.2682812,0.640244,0.5768371,1.624085,-3.7766,2.0767305,0.061790593,0.58490264
29,-2.2800808,0.5996877,0.43583497,1.8011643,-3.948075,2.0551767,-0.02655527,0.60792196
30,-2.314657,0.5753639,0.33606026,1.929585,-3.9779668,2.0044196,-0.049945816,0.7101388
31,-2.2879627,0.5164474,0.19779098,1.98391,-3.905041,1.9930925,-0.12686042,0.807214
32,-2.364711,0.511515,0.13386261,2.034205,-4.2138643,2.1111727,-0.07848582,0.9418949
33,-2.3544068,0.5565833,0.1350584,1.9455132,-4.00703,2.083283,-0.07394014,0.97401476
34,-2.2872956,0.5968698,0.18898892,1.7670094,-3.741771,2.062477,-0.08499999,0.9626528
35,-2.3306406,0.7404343,0.35547322,1.5203815,-3.672081,2.1261637,0.043610916,0.94142187
36,-2.3055391,0.825125,0.285682,1.4617138,-3.5366235,2.1062903,-0.018157333,0.94208217
37,-2.2129219,0.9218544,0.15511382,1.2378298,-3.090584,2.031568,-0.17011787,1.059337
38,-2.1411831,0.8720951,0.21089268,1.2454045,-3.029468,2.0234892,-0.20170285,0.9011818
39,-2.1708994,0.9477056,0.309737,1.1990582,-3.2011335,2.0937214,-0.13873304,0.83822274
40,-2.2928958,0.9183308,0.46410236,1.2558157,-3.6324878,2.200212,-0.012271062,0.73025215
41,-2.338313,0.83672225,0.60326076,1.2777318,-3.6975904,2.2209256,0.022299662,0.5696379
42,-2.2700834,0.7511064,0.65321743,1.2578508,-3.643207,2.2124484,-0.06117907,0.42240822
43,-2.2846897,0.7139075,0.6175907,1.3377733,-3.7452266,2.2172608,-0.1085466,0.44227862
44,-2.261844,0.5642216,0.5745299,1.5198126,-3.8575873,2.1786513,-0.22540294,0.3505468
45,-2.329697,0.3157758,0.66277564,1.7920756,-4.396473,2.2348523,-0.26292384,0.1696366
46,-2.2372582,0.34838465,0.4548112,1.934522,-4.4269943,2.170979,-0.48419487,0.103641465
