frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.7099638,-1.9699539,-0.2652539,-0.882048,-4.708986,4.953309,1.7074305,4.0131674
1,-3.7648225,-2.5204246,1.3563758,0.8172751,-7.2283306,4.4192357,2.7695591,2.2679138
2,-3.6931236,-2.7722235,1.7117995,1.2643293,-8.241101,4.426489,2.8743904,1.5821406
3,-3.1395125,-2.4576108,0.745061,1.1002188,-6.7526155,4.020541,2.339947,2.0306535
4,-3.1378067,0.6272516,-0.24903217,1.61927,-4.864636,1.8052443,2.3843884,1.6665336
5,-3.1536858,2.1675043,0.59227043,1.3210661,-6.483785,2.2392511,2.7384984,0.93411887
6,-2.8685048,0.973619,-0.33863035,2.4000607,-5.7121406,1.52125,1.8853495,0.8269862
7,-2.5299983,0.33313724,-0.81344914,2.121918,-4.162465,1.195499,1.6071818,1.0454508
8,-2.3135293,-0.48284543,-1.1786445,2.0219054,-3.9167817,1.5628682,1.3000873,1.4081953
9,-1.7087843,-0.23272544,-0.22206208,1.1418757,-3.1890624,1.4156617,1.498321,0.43526736
10,-1.5826731,-0.31155825,0.007545218,0.31917223,-2.432803,1.6379964,1.6322684,0.73403096
11,-1.3961632,0.14674418,0.045198016,0.11244771,-2.1475008,1.4485565,1.6208752,0.32857507
12,-1.4095838,-0.31221032,0.01209335,0.1296411,-2.010917,1.5234582,1.5789143,0.39358518
13,-1.1719611,-0.14626375,0.07206752,0.1459603,-2.8072364,1.8041296,1.3313549,0.07196561
14,-1.187557,-0.4671505,0.23047128,0.24267428,-3.4523544,2.1128242,1.2813098,0.052634493
15,-1.0762722,-0.18379954,-0.12368403,0.42047393,-3.2062433,1.9056127,1.1607351,0.1489591
16,-0.8692113,0.35514796,-0.8855936,0.36698288,-2.766773,1.8040962,0.8634839,0.45752588
17,-0.7942688,0.51013005,-0.5275201,0.31553644,-2.5558994,1.5667924,1.0677798,0.20772699
18,-0.7305725,0.5015553,-0.8657499,0.19729888,-2.5391405,1.7201936,0.8274578,0.38939592
19,-0.7559258,0.36404765,-0.8361409,0.19749057,-2.6867192,1.7790539,0.7960443,0.44751543
20,-0.80443746,0.23975903,-1.0685884,0.42486563,-2.681741,1.748739,0.69211143,0.6267284
21,-0.8134171,0.11823495,-0.9426561,0.41252714,-2.5284276,1.659171,0.76771003,0.56453073
22,-0.7061217,0.00012470037,-0.6474011,0.6419569,-2.8067205,1.5048236,0.7516353,0.047853604
23,-0.78025854,0.053813264,-0.67652446,0.62202233,-2.8909435,1.5306675,0.73395467,0.11205837
24,-0.662743,0.024202384,-0.55367905,0.28774557,-2.5347393,1.5304012,0.73059607,-0.037279863
25,-0.5969826,0.07469398,-0.64368606,0.14726554,-2.0918367,1.4397128,0.7611876,0.002006963
26,-0.72524595,-0.17362034,-0.28356922,-0.23287919,-2.1964998,1.7051951,0.85031396,-0.10029564
27,-1.0424144,-0.022045515,-0.29393023,-0.36227426,-2.168155,1.7878288,1.0851941,0.28844786
28,-1.3579025,0.14666314,-0.33518764,-0.0866503,-2.3286233,1.6871569,1.4056559,0.6080177
29,-1.5355744,0.89965475,-0.86496997,0.28331658,-3.1160097,1.7441782,1.2874087,0.90060365
