frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-0.6610358,0.8053342,-0.21276751,1.4577283,-6.250604,2.139606,3.1208045,1.5934981
1,-0.34381887,1.5365969,-0.37317362,1.5125394,-4.9903407,1.3493513,3.1394002,1.2044382
2,-0.87175894,1.694976,0.3193568,2.2496758,-7.254261,1.2515402,3.631223,0.71179974
3,-0.47364375,-0.38418478,-0.0813245,1.9348019,-6.5337105,1.8965154,2.646982,1.1088881
4,-0.3470396,0.20269033,-0.29345882,1.9268802,-6.134432,1.717546,2.7659705,1.0011394
5,-0.66499794,1.2729429,0.052123137,1.966332,-6.97003,1.5431304,3.30377,1.0544701
6,-0.6359166,1.7239031,0.25433967,1.7807119,-7.1160398,1.4947505,3.3983,0.8659204
7,-0.34805614,0.9791101,-0.062602185,1.6246661,-6.276114,1.5833462,3.00694,0.9919299
8,-0.6445208,-0.051329426,0.085502975,1.0588998,-4.818874,1.2992406,1.7550935,1.3193035
9,-1.1875517,-1.2569284,-0.23586693,1.6129853,-5.8483415,1.8540109,1.6439809,2.1278367
10,-1.6139715,0.4656981,0.44732973,-0.092911124,-4.8239093,1.5815424,2.5933776,2.3392792
11,-1.2311411,-0.41408864,-0.12222874,0.42060414,-4.282902,1.3026533,1.9608746,2.254021
12,-1.2329175,-0.0640396,-0.26787084,-0.012963612,-3.6186326,1.10877,1.8816681,2.1311917
13,-1.1504804,0.17739949,-0.06585223,-0.084894,-3.457699,0.7764141,1.8974838,1.7902665
14,-1.1236246,-0.21446061,-8.070469e-05,-0.35283163,-3.0837164,0.8979045,1.8580879,1.755001
15,-1.0178865,0.1493208,0.010565773,-0.44167536,-3.3980808,0.94971377,1.7514914,1.649895
16,-1.0725794,0.3302154,-0.03384413,-0.37197345,-3.801827,1.0727603,1.7189094,1.6657001
17,-1.2269697,0.14483109,0.03657759,-0.45457825,-4.195328,1.3820007,1.7199011,1.770065
18,-1.39744,-0.21174395,0.12486907,-0.52586025,-4.6432376,1.7556349,1.7242485,1.8968984
19,-1.4122059,-0.2858587,0.1758582,-0.6630334,-4.791512,1.9360148,1.7272567,1.943859
20,-1.1463797,0.0940875,0.33404756,-0.7068713,-4.8682766,1.7104707,1.5988399,1.4962313
21,-1.1440468,-0.122884035,0.45794663,-0.73207456,-5.1830726,1.8431337,1.529448,1.3435085
22,-1.083741,-0.08161689,0.60071486,-0.8525947,-5.3721476,1.9118736,1.4936836,1.146197
23,-0.9483232,-0.29749024,0.4480699,-0.6168019,-5.2366486,1.7328432,1.3112643,1.0807401
24,-0.98097515,-0.39975485,0.48450276,-0.60058594,-5.378516,1.8029096,1.2910529,1.0457613
25,-0.8791319,-0.537126,0.6222239,-0.7684554,-5.258748,1.8423457,1.2624551,0.8454436
26,-0.9180825,-0.40775806,0.6278452,-0.6475873,-4.7784553,1.5078579,1.4274946,0.9113543
27,-0.97293395,-0.46168345,0.66563374,-0.83024096,-4.1759033,1.3591247,1.5985742,1.0081159
28,-0.9190321,-0.40407568,0.7187903,-0.8832031,-3.789852,1.1305784,1.694545,0.9488437
29,-0.9150478,-0.20249003,0.63853794,-0.85453516,-3.7442791,1.0232674,1.7330145,0.89993036
30,-1.1346146,0.008513488,0.67318594,-0.82888,-3.7941594,0.9883829,1.9860765,1.1358039
31,-1.2780778,-0.33240625,0.40193817,-0.6274847,-3.9478693,1.1270418,1.8828037,1.4428355
32,-1.4321504,-0.49116924,0.2677091,-0.37097284,-4.0634155,1.1233013,1.937804,1.682466
33,-1.6404989,-0.89055765,0.09859789,-0.18028842,-4.18219,1.2304504,1.9195786,1.9650646
34,-1.7310259,-1.2211109,0.076596655,-0.2853286,-3.9544828,1.3561819,1.9975346,2.211889
35,-1.7927918,-1.4205358,0.022452578,-0.18262352,-3.9044938,1.345606,2.0176985,2.3761153
