frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-1.4038992,0.15039591,-1.0521915,1.8731332,-3.1666558,2.3665729,2.255993,0.31223902
1,-1.2608206,0.7885562,-0.1983048,1.8182656,-6.620442,3.4698215,1.9701116,-0.3961402
2,-0.97523147,0.8975475,-1.8375878,2.9603498,-4.8115215,2.4473112,1.2196431,-0.5932355
3,-0.30961794,0.12694626,-1.9405679,2.24565,-3.4314206,2.6308517,0.9025246,-1.0331968
4,-0.338142,-0.39531854,-1.6227471,2.090381,-3.7467043,2.8447776,0.9856774,-0.9917973
5,-0.6624582,-0.4490931,-1.4694117,2.2794821,-4.0925403,2.8410192,1.3068398,-0.5968312
6,-0.8641283,-0.20780697,-1.3475405,1.5308686,-3.7038925,3.047326,1.6474655,0.024398502
7,-0.98018646,0.2391048,-1.2547278,0.9659596,-3.3704805,3.1111784,1.9304739,0.43929225
8,-1.1755764,0.64903843,-1.073799,0.6991982,-3.2253456,2.9971917,2.3461404,0.79107416
9,-1.3355858,0.46735403,-0.95116997,0.46489295,-3.0929728,3.1443284,2.545507,1.122431
10,-1.360584,0.45431647,-0.9270792,0.59142137,-3.282181,3.0889664,2.5817802,1.1575323
11,-1.4876051,0.3098026,-0.9271371,0.68586624,-3.6191208,3.2135656,2.635751,1.3329333
12,-1.5061414,0.57207704,-0.82929355,0.8276849,-3.6384487,2.9931471,2.779354,1.2561111
13,-1.5982003,0.54600346,-0.8142055,0.8106759,-3.7640748,3.0554087,2.8343842,1.3594228
14,-1.5622857,0.6884543,-0.76442116,0.8229319,-3.878434,2.9905028,2.8413892,1.2252378
15,-1.5993586,0.7884594,-0.8531747,0.88562024,-3.9654758,2.9523103,2.8342068,1.2430892
16,-1.6370122,0.5905701,-0.9594596,0.9104372,-3.9159112,2.9892588,2.7957585,1.3163899
17,-1.5779088,0.7046937,-0.9497963,0.7596754,-3.8104322,2.9826336,2.7937367,1.235377
18,-1.5835013,0.731774,-1.0290856,0.823774,-3.9476235,2.9895215,2.7485473,1.2205147
19,-1.5561688,0.7743013,-1.0606762,0.8203616,-3.9947116,2.9841287,2.7165813,1.175937
20,-1.5234733,0.73570645,-1.0705132,0.7808117,-3.9103787,2.9790237,2.7038813,1.1529893
21,-1.4518554,0.6441994,-0.999773,0.65872926,-3.7594175,2.9873986,2.6954885,1.0654318
22,-1.4639742,0.6130612,-0.9259503,0.69636303,-3.890253,2.995345,2.7268777,1.0320991
23,-1.5269072,-0.015763707,-0.9054979,0.81215197,-4.1682005,3.2159727,2.6442904,1.1457984
24,-1.5876532,-0.147819,-0.8942881,0.8779748,-4.6047606,3.4006574,2.5763323,1.1748525
25,-1.6856451,-0.24741781,-0.8697742,0.95374495,-4.9988065,3.5471027,2.5637228,1.2272067
26,-1.7357671,-0.26258314,-0.8557491,0.91216964,-5.1336884,3.6368883,2.589918,1.2972811
27,-1.7244501,-0.23700598,-0.8011959,0.8403106,-5.1444864,3.6687822,2.611413,1.293032
28,-1.6922336,-0.28701746,-0.6677457,0.67842805,-5.099301,3.734712,2.6470551,1.2382556
29,-1.6337237,-0.20270589,-0.61203814,0.55214465,-4.936913,3.7094936,2.6504982,1.20645
30,-1.6219213,-0.22087836,-0.66128784,0.5341558,-4.8351936,3.710008,2.6031625,1.2456459
31,-1.5035706,-0.19938286,-0.79814965,0.52646214,-4.7366056,3.6978478,2.4443002,1.2112832
32,-1.3386948,-0.18615805,-0.8273905,0.369658,-4.46329,3.6719878,2.3176947,1.0584803
33,-1.1663222,0.316676,-0.90880746,0.29666397,-4.077384,3.4051661,2.2627337,0.8090339
34,-1.0610716,0.17988998,-0.84065783,0.26298052,-3.8586612,3.348564,2.1906126,0.6366111
35,-1.0110395,0.29527304,-0.8233684,0.3604384,-3.6903882,3.1865027,2.1809232,0.5193888
36,-0.9892853,0.33964097,-0.88258934,0.45048314,-3.5215044,3.0631576,2.1630027,0.45740107
37,-1.0888491,0.41925964,-0.9584714,0.63275933,-3.5356345,2.964818,2.214851,0.527084
38,-1.1449721,0.58134353,-0.9108169,0.6024168,-3.5562158,2.9288871,2.3002472,0.55986214
39,-1.3879297,0.65980375,-0.87136114,0.72936976,-3.8479872,2.9241822,2.4954348,0.7585182
40,-1.5897183,0.7263719,-0.9549257,0.9078592,-4.1116176,2.9411454,2.571294,0.96240413
41,-1.687644,0.70619917,-0.9180192,0.86685306,-4.1090493,2.9873555,2.6798806,1.1174994
42,-1.8001187,0.9041363,-0.97360533,0.97964823,-4.365403,2.9939892,2.7375612,1.2449661
43,-1.8536847,0.9021759,-1.1009545,1.0141022,-4.343978,3.0077956,2.7390888,1.4119043
44,-1.8495948,0.58909166,-1.2856866,1.086396,-4.1677103,3.034567,2.646287,1.5664631
45,-1.9086478,0.26766485,-1.4329988,1.1286091,-4.1432567,3.1327043,2.5797324,1.7458581
46,-2.0276554,-0.13340825,-1.6596425,1.3228978,-4.232888,3.219872,2.4845157,2.0104957
47,-2.0018816,-0.09204955,-1.5986696,1.2483275,-4.093756,3.1307726,2.511843,1.9159842
48,-1.8531151,0.5171068,-1.5004222,1.0516715,-3.72375,2.8604686,2.622342,1.6675043
49,-1.8617084,0.23216388,-1.5230407,0.91997457,-3.8485773,3.0643983,2.5384734,1.7232124
50,-1.6603401,0.13757971,-1.3644012,0.717057,-3.4645374,2.9727051,2.5278962,1.4519907
51,-1.7175329,0.3152144,-1.4540423,0.7891796,-3.5216227,2.9252207,2.5528002,1.4826648
52,-1.6662891,0.36251518,-1.3527794,0.71887165,-3.5313027,2.9191258,2.5754757,1.3666275
53,-1.7011869,0.43410507,-1.2999973,0.7604267,-3.7460926,2.9360595,2.6029565,1.3120905
54,-1.5692916,0.47724083,-1.2122804,0.58795613,-3.6422062,2.939313,2.5556834,1.1248338
55,-1.6667192,0.43290165,-1.1302575,0.66458136,-3.9974265,3.0337925,2.6066115,1.1886663
56,-1.7951264,0.12085576,-1.10665,0.65954906,-4.6000795,3.393995,2.545965,1.3510636
57,-1.8324707,0.07056007,-0.8940557,0.5830161,-4.745151,3.4559808,2.6366746,1.2939934
58,-1.8671181,-0.11988454,-0.9227229,0.6780524,-5.017647,3.5740664,2.5575502,1.3198557
59,-1.9046938,-0.45938104,-0.93259245,0.7333971,-5.2261767,3.7433362,2.4949489,1.3889537
60,-1.8755536,-0.37628356,-0.87690365,0.6888877,-5.179845,3.7238646,2.5209024,1.3737181
61,-1.8254995,-0.41749978,-0.8362609,0.58320504,-5.0355372,3.741651,2.5074015,1.3577403
62,-1.5691338,-0.45907712,-0.72235465,0.34338132,-4.734995,3.7145562,2.3751104,1.0634962
