frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-3.206888,1.6878477,-2.0321558,3.946726,-3.9611,1.1434609,0.61846596,0.0375999
1,-2.9980905,-0.26417148,-2.0335522,3.48086,-6.074272,2.9542928,-0.06953302,0.046306685
2,-2.611447,0.16294271,-2.2972689,3.1166446,-4.807067,2.5941045,-0.31836873,-0.021662485
3,-2.7483604,0.23719853,-2.392521,3.047357,-4.7836046,2.5538666,-0.19562997,0.24865755
4,-2.53205,0.3420023,-2.075517,2.3292742,-4.5829015,2.687591,-0.13784085,0.12121001
5,-2.674752,0.2700649,-1.8598177,2.4692106,-4.677766,2.5196218,0.11610474,0.10289267
6,-2.904115,-0.20150614,-2.1768394,2.584018,-5.849575,3.1966162,-0.07703316,0.4855725
7,-2.7187517,-0.12751833,-1.807832,2.1380877,-5.096621,2.9792166,0.11021003,0.22206236
8,-2.7496455,0.3444214,-1.2368035,1.8815236,-4.2175875,2.3682487,0.60770255,-0.09538032
9,-2.7060926,0.34416553,-1.146146,1.5873053,-3.7959728,2.244419,0.6910192,-0.050626528
10,-2.6215754,0.28135377,-1.0783131,1.5675607,-4.008297,2.2611432,0.649701,-0.20164105
11,-2.509618,0.16490589,-1.2139953,1.5221297,-3.6582913,2.2048488,0.47842956,-0.30911237
12,-2.5994618,0.15665455,-1.1734838,1.6992757,-3.8923047,2.1862984,0.6128052,-0.30731392
13,-2.5509381,0.104125485,-1.312734,1.6885996,-3.6516469,2.1574879,0.50535065,-0.34726283
14,-2.6204927,-0.0036860257,-1.1010101,1.7477225,-3.9539976,2.1709166,0.6301808,-0.32256433
15,-2.458042,-0.18983155,-1.1355125,1.609753,-3.4379392,2.1181111,0.48849732,-0.4806452
16,-2.350681,-0.3268063,-1.3110459,1.6104089,-3.3999283,2.2075696,0.2616905,-0.56833565
17,-2.3752837,-0.32185736,-1.4212799,1.7166376,-3.5914824,2.2675426,0.17426762,-0.5456979
18,-2.3993084,-0.1157115,-1.2376655,1.6243905,-3.979385,2.3379912,0.2591793,-0.56751215
19,-2.4066923,-0.08351829,-1.0928568,1.5579985,-4.2356524,2.4137077,0.29845583,-0.5819253
20,-2.3373125,-0.10010359,-0.7280666,1.4429005,-4.542448,2.463537,0.34616446,-0.7398552
21,-2.2511919,-0.30848742,-0.35870764,1.2475905,-4.5730333,2.544362,0.33771682,-1.0784317
22,-2.2823927,-0.7221209,-0.17179856,1.3981725,-4.70283,2.6053197,0.28220358,-1.3805289
23,-2.275394,-1.0396076,0.0688683,1.4673102,-4.8939176,2.676495,0.19505593,-1.7325525
24,-2.281769,-0.97188175,0.11004666,1.3522052,-4.6986837,2.6267157,0.16243848,-1.7132305
25,-2.3236573,-1.0340923,-0.0039891005,1.3533695,-4.4685946,2.6124198,0.09244549,-1.5738509
26,-2.3202922,-1.2469738,0.05380974,1.3753933,-4.518797,2.696809,-0.030880868,-1.6780137
27,-2.3489556,-1.3871589,0.0471277,1.6034976,-4.618876,2.6721163,-0.13821344,-1.7855525
28,-2.3195858,-1.281691,-0.18610483,1.7739261,-4.6666293,2.6703272,-0.3532415,-1.8328065
29,-2.2263513,-1.1114726,-0.4514346,1.5244814,-4.101167,2.65942,-0.55455583,-1.5834256
30,-2.6138582,-0.76539147,-1.154676,1.8437344,-3.9025443,2.5281956,-0.6023092,-0.87200046
31,-2.7133613,-0.700271,-1.2225232,1.9396542,-3.9100575,2.51731,-0.6264876,-0.814654
32,-2.4097567,-1.1672518,-0.871206,1.5753673,-3.589119,2.6717722,-0.85865605,-1.30479
33,-2.412897,-1.8635744,-0.330331,1.7643632,-3.7810962,2.7285426,-0.7867295,-1.9201763
34,-2.4999788,-1.575535,-0.18552524,1.6629744,-3.9457767,2.7414997,-0.6104004,-1.9206254
35,-2.6684752,-1.4122375,-0.008002698,1.6394163,-3.931074,2.6774404,-0.3615247,-1.8707536
36,-2.867686,-1.4374478,0.12661546,1.7281984,-4.035686,2.6544569,-0.20556395,-1.8861868
37,-2.9857173,-1.4259069,-0.015805207,1.8087095,-4.0335937,2.6601126,-0.1759455,-1.758308
38,-3.474995,-0.8003448,-0.41523635,2.0453157,-3.972581,2.4197056,0.27652675,-0.925195
