frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.3854082,-2.1365464,0.12869251,0.33796352,-1.4440111,1.6032461,3.3264465,0.6049149
1,-1.2703314,0.47949865,-0.62422365,0.019813024,-2.2862642,1.2359527,2.3682144,-0.2832547
2,-1.0895576,0.6027856,-0.7029531,-0.26815593,-2.3424244,1.4240383,2.163917,-0.47030762
3,-1.1634283,-0.39024925,-0.7460593,-0.26107714,-1.8850012,1.518792,2.1077406,-0.36040545
4,-1.3455896,-0.041139808,-0.8426013,-0.093087226,-2.4339602,1.5580304,2.2030275,-0.14006154
5,-1.6594431,0.652408,-1.1075537,0.33457804,-3.0670557,1.4053198,2.319891,0.22007835
6,-1.6226747,1.129901,-1.3706526,0.42916873,-3.0176208,1.2281312,2.2143538,0.23741847
7,-1.7493422,1.3256433,-1.7218231,0.91089135,-3.3493965,1.0785286,2.1535869,0.5425421
8,-1.7722936,0.7055272,-1.9307021,1.347428,-3.9173849,1.2137356,1.8677946,0.7782496
9,-1.8490999,0.40368098,-1.9377123,1.3909605,-4.1013556,1.2911336,1.829406,0.9781281
10,-2.1723948,0.24828112,-2.5681646,1.9870741,-4.5604744,1.3714129,1.6902318,1.6004697
11,-2.0876806,0.1801531,-2.616979,1.9604789,-4.6238194,1.419639,1.6039774,1.5512635
12,-2.0819006,0.21664107,-2.479956,1.8347604,-4.4668956,1.3511356,1.6984744,1.4452103
13,-2.0424073,0.17110601,-2.2789721,1.6731364,-4.530455,1.3932475,1.7699376,1.3509731
14,-2.1653273,0.02716145,-2.756786,1.951028,-4.6986594,1.5012729,1.6319493,1.6537606
15,-2.061665,0.15005597,-2.562067,1.7290022,-4.472839,1.4338348,1.7290123,1.3838618
16,-1.7481322,0.36562875,-2.2396784,1.1560153,-4.035398,1.3851933,1.7487807,0.82279825
17,-1.763978,0.57717586,-2.0122738,0.606902,-4.041564,1.599248,1.8716106,0.75967383
18,-1.6831601,0.6726054,-1.79792,0.40196326,-4.006879,1.5947968,1.9308653,0.5460409
19,-1.6855245,0.6262162,-1.5255742,0.36641902,-4.1218853,1.581353,2.0553725,0.41170588
20,-1.5503898,0.6037111,-1.4696268,0.3543479,-4.122975,1.5537108,2.0138953,0.25220117
21,-1.2276905,0.6044524,-1.4200497,0.36715594,-4.0257883,1.4063188,1.8349812,-0.23706646
22,-1.2210662,0.46687904,-1.1426209,0.5037098,-3.909212,1.1428031,1.9476401,-0.4054858
23,-1.107769,0.10729626,-1.0539474,0.64976454,-3.826576,0.9755641,1.8327541,-0.51022637
24,-1.2085614,0.029681802,-0.7265153,0.53663695,-4.066713,1.0027528,1.9477857,-0.47355846
25,-1.0981727,-0.15985066,-0.60973847,0.31599966,-4.170085,1.1466781,1.8213955,-0.61294377
26,-1.3441033,-0.10356092,-0.8547069,0.59056187,-4.32092,1.0885512,1.8754201,-0.25649643
27,-1.3987064,-0.08394789,-1.0168337,0.6529373,-4.2273035,1.0428894,1.8448682,-0.121514395
28,-1.3777921,-0.10745805,-0.88180465,0.34817496,-4.0534463,1.1142023,1.8402255,-0.22209284
29,-1.0736384,-0.2541685,-0.74515826,-0.051173855,-3.5833263,1.1363755,1.7224413,-0.54642737
30,-0.6400117,-0.6263753,-0.47468817,-0.5048841,-3.2630782,1.2441427,1.4986342,-1.2124681
31,-0.7194075,-0.6345005,-0.33240786,-0.59593654,-3.3201892,1.2987388,1.6053627,-1.3371099
32,-1.1901021,-0.36155158,-0.7794513,-0.3210767,-3.31936,1.2946241,1.8450258,-0.5752647
33,-1.2966886,-0.23405936,-1.0837451,-0.0033744238,-3.1739607,1.1130673,1.8695508,-0.57816255
34,-1.4068711,0.08157176,-0.94540024,-0.13393106,-3.131672,1.0722151,2.0996423,-0.53949904
35,-1.7909393,0.6251464,-1.0260627,-0.021591838,-3.1610055,0.8571855,2.4510639,-0.16905318
36,-2.21773,1.0657331,-1.1812967,0.42471665,-4.2612414,0.9383374,2.608734,0.176684
37,-2.726964,0.30193016,-1.8692997,2.0762565,-5.8182464,1.032432,2.3772323,0.8461045
38,-2.7680109,0.22250134,-2.1638024,2.169095,-5.7761936,1.005325,2.3004806,1.1229008
39,-2.8547926,0.051912576,-2.619571,2.2239163,-5.4511876,0.9649728,2.15176,1.5107552
40,-3.1202297,-0.087532975,-3.2415051,2.5633597,-5.6300664,1.0078473,2.0120628,2.1284888
41,-2.742065,-0.30588484,-3.016707,2.4691825,-5.4594345,0.86845994,1.8201405,1.5760674
42,-2.439019,-0.33560437,-2.931385,1.9187349,-4.635385,0.73977786,1.7524068,1.3191401
43,-2.0974286,-0.86727715,-3.19264,1.6969589,-3.8268876,0.70664966,1.46421,1.2241528
44,-1.8818536,-0.80270875,-3.1535327,1.4195737,-3.6025026,0.7503433,1.350948,0.9292873
45,-1.6677516,-0.3701852,-2.728287,0.9742871,-3.5482645,0.73693043,1.436462,0.34709188
46,-1.944185,-0.17231712,-2.5556643,0.9236068,-3.988691,0.9411689,1.6265235,0.39636084
47,-1.7952323,-0.14027071,-2.3719804,0.5365261,-3.496456,0.8813474,1.6565318,0.060470216
48,-1.9204612,-0.05422803,-2.0568647,0.28712404,-3.4914935,0.9532268,1.8852754,0.05888138
49,-1.9467306,0.11737554,-1.856076,0.2865746,-3.8049233,1.008435,1.9679366,-0.058401816
50,-2.1546564,0.3253071,-1.6229223,0.19439702,-4.0121546,1.0764663,2.181325,0.12491539
51,-1.9311988,-0.19725099,-1.6365187,0.0779944,-4.2095175,1.382303,1.7840564,-0.12510803
52,-1.5998297,-0.23725908,-1.5850296,0.17349786,-4.0359387,1.2043047,1.5423342,-0.5076784
53,-1.4974153,-0.25498623,-1.5723568,0.29162112,-3.776396,0.9846564,1.4607384,-0.5402132
54,-1.2520516,-0.00739564,-1.388883,0.363563,-3.3206594,0.49679133,1.4909254,-0.87501705
