z1,z2,z3,z4,z5,z6,z7,z8
0.10990096,0.014413236,-0.065725595,-1.4462405,0.16195226,-0.5502496,0.9114211,0.21540295
0.12871438,0.05253013,0.027322102,-1.3204193,0.17538306,-0.46581736,0.797218,0.1935467
0.17888582,0.12807919,0.19004871,-1.1539901,0.29421896,-0.43875265,0.64196026,0.24268682
0.1427139,0.092179805,0.2436578,-1.032334,0.4175426,-0.45697835,0.49032363,0.30454168
0.065336734,0.011685842,0.22736658,-1.0652804,0.40395468,-0.40501547,0.44281298,0.28146347
-0.031038597,-0.032440037,0.18629828,-1.0912118,0.38220185,-0.35275832,0.4665587,0.28878105
-0.12729862,-0.107740566,0.17100352,-1.098706,0.3401914,-0.29112175,0.49169528,0.30620542
-0.22955592,-0.16858947,0.15156679,-1.1063038,0.30026275,-0.2384682,0.5404651,0.3178827
-0.34435487,-0.23252678,0.14802757,-1.0773019,0.2700168,-0.19468036,0.61188644,0.35368556
-0.4447621,-0.28333303,0.16880947,-1.0294206,0.21860306,-0.14991502,0.6539317,0.36643815
-0.5108963,-0.30450454,0.19329369,-0.9660909,0.1551486,-0.085321896,0.6677947,0.35423467
-0.51143074,-0.315703,0.24849996,-0.91518253,0.073007904,-0.037751175,0.64344,0.31052133
-0.52084404,-0.3281185,0.30825493,-0.8746574,0.013313066,-0.010453964,0.61305654,0.27046233
-0.49902272,-0.3293863,0.37095073,-0.82391137,-0.041931823,0.0015328899,0.5835309,0.235307
-0.47361702,-0.3162262,0.42635652,-0.763121,-0.0926826,0.015419556,0.56139266,0.19753067
-0.44569796,-0.3009013,0.47079802,-0.75308186,-0.13496022,0.030783588,0.52268887,0.15189183
-0.44860464,-0.29770386,0.5312872,-0.7624122,-0.18731034,0.05196996,0.50838727,0.09597665
-0.42812747,-0.30765894,0.58614975,-0.7192592,-0.24116966,0.050166916,0.52315444,0.048219603
-0.38672304,-0.3003522,0.6372157,-0.6562674,-0.2997468,0.020700218,0.53888917,-0.006891951
-0.29246628,-0.2679783,0.67433983,-0.53976995,-0.3422995,-0.075995155,0.5850376,-0.026059099
-0.16150786,-0.21022609,0.7124987,-0.4685045,-0.37146118,-0.14104587,0.54953635,-0.047518805
-0.06872071,-0.17142516,0.7363207,-0.4458998,-0.36641982,-0.19702446,0.5506581,-0.01800682
-0.0073863417,-0.1473991,0.7299349,-0.44235134,-0.35071385,-0.2288447,0.54459786,0.009907741
0.034662753,-0.10823778,0.7360274,-0.46182984,-0.35037872,-0.23063701,0.54463375,0.010654967
0.074962705,-0.07513748,0.7512847,-0.50010395,-0.34126824,-0.22458622,0.5381766,0.020325195
0.11698297,-0.067851104,0.7577925,-0.5381349,-0.32811677,-0.24745849,0.5220747,0.038118657
