z1,z2,z3,z4,z5,z6,z7,z8
0.28151947,0.5917513,0.7194712,-0.27574584,0.97384834,0.014054537,1.241836,0.4074182
0.21553376,0.5991301,0.6761142,-0.341969,1.0037144,0.02501596,1.2702132,0.41003358
0.15261114,0.63277584,0.6467514,-0.3754121,0.9827173,0.027643232,1.2896279,0.38988042
0.109776594,0.65046674,0.60817313,-0.42060518,0.96525085,0.060029484,1.2892267,0.36942863
0.04531264,0.6274143,0.55393445,-0.45916337,0.95255566,0.09380613,1.2849773,0.38017634
-0.036391005,0.59754187,0.5098667,-0.49570882,0.9160067,0.10408515,1.2929823,0.36369598
-0.14110446,0.55404973,0.4589657,-0.5164535,0.89516807,0.12172469,1.3082782,0.35530186
-0.23493846,0.52020854,0.4519478,-0.5129791,0.8562684,0.13756767,1.3220673,0.32757008
-0.29155332,0.5052942,0.43962535,-0.52150506,0.81377995,0.14675461,1.3211206,0.28673017
-0.3558681,0.48061407,0.41129625,-0.53198075,0.787217,0.1572093,1.3429523,0.2535701
-0.3897313,0.4829063,0.3818506,-0.5290221,0.7597537,0.17429397,1.3329571,0.20815717
-0.4360988,0.47041553,0.37603092,-0.5207488,0.72708607,0.18924995,1.3352376,0.17036304
-0.49059612,0.43642807,0.37963992,-0.5164303,0.6783279,0.2364299,1.3377404,0.11574969
-0.5196859,0.38955092,0.39350915,-0.50777435,0.6206212,0.2945077,1.3140204,0.034944113
-0.5573657,0.32528803,0.40997335,-0.50370663,0.58017766,0.3784208,1.2749022,-0.054704692
-0.5453137,0.26622862,0.45041108,-0.45259574,0.5466666,0.44969362,1.2343143,-0.12917063
-0.5366479,0.2121928,0.5234584,-0.40878752,0.50541687,0.5115656,1.1839461,-0.19227466
-0.57947975,0.13563928,0.62439394,-0.37722847,0.45837215,0.5758984,1.1258386,-0.25895256
-0.5707359,0.08968045,0.72766334,-0.31464452,0.3874302,0.6181623,1.0711918,-0.31788194
-0.5235871,0.030499937,0.8575322,-0.27212298,0.3120801,0.67581433,0.9914985,-0.3844819
-0.40166843,-0.009007832,1.0039845,-0.1983181,0.23976794,0.7220935,0.92110467,-0.4130741
-0.29636288,-0.019740257,1.1085677,-0.13891172,0.17772001,0.76149356,0.89574265,-0.46218783
-0.19307522,-0.02385114,1.1969472,-0.07778939,0.13403563,0.8048414,0.88450027,-0.4769655
-0.062099874,-0.0039601494,1.2709543,-0.031665765,0.10625437,0.81510884,0.86347216,-0.48305053
0.0937508,0.04257105,1.3183436,-0.032559674,0.120025404,0.8224149,0.8229551,-0.48574844
0.24686593,0.10243368,1.3294814,-0.044101503,0.13955224,0.82767415,0.80191994,-0.48978052
0.40176368,0.18398091,1.3317829,-0.054084454,0.15560094,0.781807,0.7720241,-0.47426188
0.52850074,0.24835661,1.3106196,-0.06966038,0.21770208,0.7302345,0.7247048,-0.44126064
0.65905476,0.32763183,1.3097322,-0.12849973,0.2873255,0.6365716,0.61191994,-0.39886343
0.701616,0.34511554,1.2409918,-0.21019872,0.38243496,0.63424546,0.5801574,-0.30654192
0.7571126,0.3833593,1.2143625,-0.26639783,0.4492753,0.5852154,0.53072894,-0.23991136
0.8127691,0.41863924,1.1787498,-0.31721997,0.5164832,0.5341009,0.46852842,-0.17580076
0.8725405,0.4617058,1.0993912,-0.34028843,0.586033,0.51816523,0.43420714,-0.105619796
0.88177824,0.484971,1.043081,-0.42426345,0.66459024,0.4939001,0.36708155,-0.04343378
0.8911011,0.51158375,0.9601828,-0.4908397,0.7403965,0.4615487,0.31009212,-0.0014321953
0.92332405,0.5206508,0.87234116,-0.5464366,0.82190645,0.3980136,0.25304627,0.016154174
0.8546627,0.5181946,0.6945483,-0.6364501,0.87355435,0.3990877,0.23026094,0.08589357
0.74067765,0.50516015,0.5063205,-0.7261125,0.95214474,0.5029816,0.24152124,0.21561573
0.70391595,0.50132567,0.41418803,-0.7851787,1.0122815,0.5534177,0.2146482,0.2778209
0.5431077,0.48946574,0.32250085,-0.80609065,1.1932989,0.6410895,0.27600834,0.3803735
0.46895486,0.46863464,0.266332,-0.83899975,1.2179347,0.6616547,0.27314612,0.40524024
0.37131304,0.43991515,0.17364676,-0.89369017,1.2253424,0.70713294,0.26080683,0.43997827
0.2788231,0.40660444,0.103910044,-0.9357326,1.2547947,0.7528168,0.2464788,0.45784768
