P0_x,P0_y,P1_x,P1_y,P2_x,P2_y,P3_x,P3_y,P4_x,P4_y,P5_x,P5_y,P6_x,P6_y,P7_x,P7_y,P8_x,P8_y,P9_x,P9_y,P10_x,P10_y,P11_x,P11_y,P12_x,P12_y,P13_x,P13_y,P14_x,P14_y,P15_x,P15_y,P16_x,P16_y,P17_x,P17_y,P18_x,P18_y,P19_x,P19_y,P20_x,P20_y,P21_x,P21_y,P22_x,P22_y,P23_x,P23_y,P24_x,P24_y,P25_x,P25_y,P26_x,P26_y,P27_x,P27_y,P28_x,P28_y,P29_x,P29_y,P30_x,P30_y,P31_x,P31_y,P32_x,P32_y
-1.7257182349254363,0.25853368482363015,-1.8293036133573983,0.1682071448642866,-1.8340767952075399,0.12149914710463283,-1.8373227927789872,0.07508534036655978,-1.811330971038994,0.2685739655601468,-1.8058434538031172,0.2907669445214724,-1.8006343834209997,0.3102024449471865,-1.781527711186073,-0.05825966408178745,-1.7432293482099845,0.2786907179689398,-1.6393866650924818,0.1462111929174142,-1.6226704073662417,0.26120659468637125,-1.2988583084459546,-0.5399232394147889,-1.2548740517194374,0.4591089848704019,-0.48131225547389744,-0.5325900558768545,-0.34509911348182043,0.5430236000260578,-0.008518944291584741,-0.2524203403246736,0.05247261234919056,0.4321819595618048,0.12586112673269187,-0.2243849256014359,0.18450680236804728,0.40142865163919283,0.07253652998766881,-0.2030628240373279,0.13639442483870773,0.467587444159016,0.019104423068094224,-0.1939608957029785,0.08201182001607325,0.4374998896185745,0.31600479101423784,-0.562061338705422,0.34175640173661104,0.1665508584094544,1.5808979813019752,-0.6034873930776126,1.6029632075872626,-0.11035216723642798,2.874579157534822,-0.5886743803243198,2.850129814407978,-0.08137210244389437,3.0330860411622815,-0.6075179000399419,3.005608419813295,-0.15940109783447032,3.2788039188538742,-0.5195646809213628,3.2629895770271276,0.15067443957815427
-6.365349677710357,1.1949462084509015,-6.7389968389364885,0.949972911218098,-6.746171520669514,0.842016402388845,-6.747547753307544,0.7855558752640929,-6.721560671191907,1.1130525911622626,-6.71752333335406,1.062660705698444,-6.708632248486315,1.0061302006429444,-6.609619307972867,0.34238175217753236,-6.527541026700311,0.5971364090637048,-6.019728677748592,0.842195234878533,-5.990761702081962,0.969115762940351,-4.5789161287921045,1.0080895827038736,-4.44359630520918,0.017287611901692528,-1.0844282010555908,0.35088407076335026,-1.4777255540018905,-1.618493171274301,0.45660829538255787,-0.02392161398292997,-0.7535783759757715,0.07279177397289587,0.8045249602391182,-0.09800491666758716,-0.23394947588477466,0.11673013915666977,0.532864801583206,-0.26753422922897707,-0.6661584459894918,0.29621575619829726,0.4079541951989682,-0.4128006381350907,-0.746086849722969,0.3560041226963736,2.0239040103336885,0.6794887705650217,1.8656100433200868,-1.051897416663296,5.97502320600579,-0.7250071761649377,5.625810005598988,-0.6669138306560779,10.810669277820166,-1.41914159722603,10.846019795836098,-1.2116609202225943,11.453626505527941,-1.79266435324194,11.715561675641368,-1.2878668868065914,11.763620963413604,-1.1334877962520293,11.596074358890059,-0.8932613353215959
-2.482348154498213,0.4639409648271686,-2.627428109852474,0.4126245774593854,-2.6287208452729245,0.37752026030336133,-2.627829820676044,0.3722735539082793,-2.626294796016233,0.4043283413545265,-2.626473947994525,0.36668906316646216,-2.624219947774254,0.33101651066079024,-2.579392492413144,0.21598357785068584,-2.556726215688301,0.15026084593780228,-2.345522606813348,0.3678713083800351,-2.335629787219131,0.3537680226880803,-1.7609157653695102,0.6932207715470312,-1.7280472964711995,-0.3062389143594494,-0.39352526899756113,0.6989078603380903,-0.5629178051591185,-1.125935768973299,0.29280359219088087,0.24341040406035644,-0.12040926191541737,-0.5950176974820245,0.4608339419448101,0.15487775815369123,0.026040772004107142,-0.31828392534045746,0.24658317100737032,0.0811160744748171,-0.12325517395823712,-0.08269039251339629,0.1275804829073648,0.045983345551310645,-0.1590366382392597,-0.04599185951530457,0.8620680791942258,0.4512124929950563,0.8272384091238649,-0.4281048772490694,2.32964399221944,-0.184052529869889,2.344193974033479,-0.37772449977667844,4.013259039101958,-0.4303857108052949,4.034618374522611,-0.47764710758072987,4.268796054270132,-0.5993978449688935,4.335988305934467,-0.5149943759363362,4.366458348127807,-0.3163124643634847,4.37258739774637,-0.3822277649226378
-1.8188746861672975,0.2376240184990571,-1.9291277926132862,0.2207651637409943,-1.9297609199098773,0.21376886171548673,-1.9289652163210402,0.23166452377126154,-1.9289621488438282,0.18414930175481453,-1.9289707377800223,0.14785000341693028,-1.9270437485953409,0.11452615797484676,-1.891745061324065,0.14355676231078313,-1.8770303731373061,-0.022723815415411325,-1.7129577655084274,0.1841910194449,-1.7057743473729776,0.14120462078449447,-1.2578067237581638,0.5646661689513175,-1.2335411385236046,-0.43503937838410894,-0.2080552857062526,0.7813331273645461,-0.26689256611280326,-0.9654853292796369,0.34259000263138545,0.44060266660071734,0.07878205442159411,-0.4723632141108566,0.4661946103910456,0.37470466714720363,0.227063902857685,-0.46803684425081804,0.3540752508091752,0.2877330992461114,0.16469595617993044,-0.23177606839715972,0.25858407169901504,0.24184486714299713,0.09932617630235166,-0.19580928458907423,0.6778468570578244,0.4608332923103927,0.5521091256448243,-0.3108396800452887,1.711430849715295,0.0395778737545593,1.6791781673156998,-0.3750358431414929,2.6333120461963073,-0.11780088510193024,2.7189290161605073,-0.4310455230538692,2.742414848687733,-0.28539679705670135,2.9001874716182647,-0.4744110618976984,2.9345603942669087,0.06751277523031009,3.0042277097187315,-0.29234524643769916
-2.1254750474729667,0.26340966968426677,-2.2563306895771005,0.23994477981298998,-2.2580098590697113,0.22520983198227779,-2.2578837582964195,0.24038395836824336,-2.253260787992853,0.2356327131401227,-2.252559986568876,0.21646974390248294,-2.249983617321474,0.20264359129996834,-2.212567923508568,0.13979467600511186,-2.1937071612965724,0.07291778313583581,-2.0036464814154282,0.1900740981278322,-1.994156311149681,0.16890656142512506,-1.4701996262393868,-0.5283060635326261,-1.4405463771547296,0.47125418218482107,-0.45445282436421025,-0.8621440911947471,-0.43548190515485785,0.759936537535511,0.18508391587195072,-0.5942074872016199,0.19054828271454086,0.3622726759440756,0.414895328023139,-0.6476771139451741,0.3744713335784573,0.30238060636775665,0.3674031678203944,-0.33476746634676086,0.30145391282360073,0.30371118694109855,0.2954184689157623,-0.29836057872017924,0.224246902583728,0.27289331749622325,0.4391458112176756,-0.2513365857562017,0.40300706891360843,0.05555646057865791,1.7705699552498673,-0.18725710084613034,1.7671188524773975,0.07021458839805515,3.1607106777418412,-0.3169539203267478,3.3341340274365967,-0.042068728895057264,3.281403612122677,-0.47537417686827643,3.5783897758662597,-0.21759375814465542,3.8228948269741525,-0.1495413741588431,3.947366436251178,0.11198148360657396
-1.7991086957947007,0.20481830850255084,-1.9066436629680306,0.24382333778572496,-1.907513836475541,0.266866933237885,-1.907441372338898,0.3000241066940487,-1.9059999398875274,0.17257539090368723,-1.9055893097798904,0.15645695144328217,-1.9033362789981292,0.13159692163262898,-1.8722461450396777,0.2400938502198827,-1.859897048420268,-0.009008865900700647,-1.6984004541608526,0.18501748316512084,-1.6933484961012923,0.12143865741102947,-1.2617617601463496,0.5345591158783661,-1.2390919588657012,-0.4651838911538892,-0.4229163105106036,0.8318553138083308,-0.38359908157206457,-0.7620537584132767,0.16968211385605864,0.5965944555219825,0.10916489787509345,-0.6397246338766734,0.3107178552667975,0.5436074710737321,0.24004901761009056,-0.7070740102073708,0.27484146508314344,0.438721671962472,0.19088210089848598,-0.6037051270231503,0.22709544931752654,0.4088797327576804,0.15009083064708512,-0.46096768613693473,0.2746995561488862,0.11348209520773646,0.2763475113896866,-0.4127367645236217,1.447260471055262,-0.03013095399623669,1.5380942663360249,-0.39224873762370327,2.833150369425475,-0.07240170037074418,2.97500737105149,-0.2602637668795518,3.013122299189578,-0.18920181128156188,3.2168552193585973,-0.2677372348385647,3.1542824373682192,0.03547082890577754,3.26555111918203,-0.25344368388592764
-1.5492711823462193,0.17339263641494435,-1.638822214239868,0.1926227246451049,-1.6395858717739327,0.2084298939991709,-1.6393129048255857,0.21334546547376496,-1.6371367516540443,0.1822868094819104,-1.6362934787600434,0.19630994485213846,-1.634379460515088,0.2100254508043884,-1.6022587247896867,0.17355295033698928,-1.5903732889137538,0.1847565104431432,-1.4603754877690367,0.1406885963177772,-1.4558379538538595,0.15119674062695243,-1.0503861721663104,-0.47491578113260446,-1.0270832437544677,0.5248126687613818,-0.379181027022912,-0.8640626620662251,-0.2897486057675318,0.8536890974213379,0.17102501905271922,-0.8075780013976084,0.13989595491942702,0.6713894208105492,0.3393584284075199,-0.8588188803323092,0.30042164298976787,0.6161515258464846,0.30799430940203815,-0.7146002594202489,0.27140482309963426,0.46679744341810625,0.2520339185865964,-0.6146001177360155,0.22960567593185593,0.4761649758359753,0.30995382213838574,-0.10832116950287299,0.30520018938910054,0.1694638621226674,1.116088046332647,-0.10444113930851512,1.2871337939360987,-0.13981093996076732,2.2989951914032294,-0.15666123301030135,2.3369668436821835,-0.12938728542131847,2.4306605822978655,-0.28556120874966245,2.644126151915931,-0.10966109059455938,2.6692369447594833,-0.30961154666293095,2.8199450299078355,-0.1270454023168512
-1.2610853132133903,0.16671659035807093,-1.3372552669081192,0.1615814543258376,-1.3378760432844776,0.16108206396210611,-1.3376171172271272,0.15645370299399214,-1.3358507892030964,0.1825669266531417,-1.335206012550478,0.1958889261529065,-1.3336658409758275,0.20924231062931986,-1.30481197038522,0.10214015472856386,-1.295120935757429,0.18761067701807485,-1.1849379751635982,0.11783725849058578,-1.1815400898976167,0.15087456185093653,-0.8369011997760171,-0.4598060059887878,-0.8168009684077111,0.5399919639526103,-0.28686471460924506,-0.8354057140304183,-0.2080722691892635,0.8151200539542662,0.1942425155931301,-0.7978618972583539,0.1657615723721113,0.6661632624300113,0.333055498047061,-0.8334003063313293,0.3286140623075157,0.5914679410939894,0.29893125909836593,-0.7212696310101903,0.29686723533994896,0.5040469348145253,0.24757251407564462,-0.6661483811398358,0.24073705077909904,0.5062614218433458,0.23537575829748636,-0.11762852881522799,0.2205625108631399,0.17927519645523696,0.9124946293520161,-0.14835534404171574,1.0005419505331286,-0.058155844241305696,1.7720276001257131,-0.14478207214152244,1.861885557533183,-0.0886712724191899,1.8937440780941157,-0.2647548377308331,1.9785222847222614,-0.0997584769640676,2.129919719724716,-0.27253738885212725,2.282750709689971,-0.08578570074261944
-1.090817538898131,0.13925276575892895,-1.1562319419731797,0.1293938881331369,-1.1564110709815156,0.1277988819520137,-1.155817032911557,0.12226862290180614,-1.1554747329357187,0.16269752144674443,-1.1549828263270825,0.1789356258949877,-1.1536411540441616,0.19570114359271695,-1.1217119069971797,0.07620573804125456,-1.115831767901739,0.18820804552021672,-1.0222059423424603,0.09191323763184556,-1.0214814472887042,0.13716066660589993,-0.714743566492164,-0.4778319067682288,-0.7027143953132677,0.5220957401346603,-0.2539515469191446,-0.802269648553192,-0.1775085418253434,0.7940351181426885,0.13789176248563614,-0.8085774631429209,0.09213447410701064,0.6240109700039378,0.2733759280973481,-0.8185456533484098,0.265988153094336,0.565835134250124,0.25327837147397003,-0.7358048074403988,0.23224088624560937,0.5072874761449326,0.20555026505263674,-0.6854049260328261,0.18053045073473764,0.5055001755717882,0.24406180499165253,-0.12082579840097692,0.2521254030238842,0.21630935752270702,0.8971007414145545,-0.1658322609584734,0.9371063529264334,0.0460131247877768,1.5819691871292405,-0.15990225298543306,1.568139151042493,-0.07367377725366539,1.6729762981880452,-0.18495797289520338,1.6610333004296398,-0.09029248097574347,1.8275785956670914,-0.18846634817204116,1.8704442870470221,-0.018237937110645436
-1.056394847688704,0.1301099393251929,-1.1183843084023328,0.1163496923740347,-1.118563484318181,0.11157527206466386,-1.118057235124911,0.10410703453771207,-1.117939844007631,0.15129594675428717,-1.1175988691505316,0.16594898404475833,-1.1166914049215588,0.18067770771347577,-1.087205382114787,0.052197763710513476,-1.0841833331548114,0.1674951486289318,-0.9923773009620689,0.08252792132772656,-0.991721223632271,0.13230252736438797,-0.6840124605472607,-0.5041751197076452,-0.6902114066186229,0.4958056666415749,-0.23552664776922577,-0.8272227313472362,-0.19535687482500863,0.7692034003066145,0.1396206091081527,-0.7897293986460027,0.09217760690746445,0.6378829001894714,0.2581126542675468,-0.8038715528833117,0.25117113214838965,0.5936751045038201,0.24861053840272176,-0.7314667197510211,0.22148817029618098,0.5446056174808203,0.19638153124293256,-0.6871253144384658,0.17207577764112666,0.5369620655879307,0.26511905042520006,-0.15001847583388853,0.26893310327182374,0.194607862860697,0.9181098433796033,-0.17632721537428278,0.9152994073547246,0.05867589984040712,1.575980476955935,-0.14249077043831468,1.457439390112677,-0.07210166635931645,1.6618003344773835,-0.2093959841880389,1.5114524333311286,-0.10124014967414209,1.852631180265599,-0.10670347048755026,1.7178213836493073,0.07586211387218149
