frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,0.3602751,-0.79185927,0.40846244,0.2500955,-0.37676972,1.0920488,0.6428646,0.11116865
1,0.3860582,-0.80181885,0.42853385,0.23974086,-0.3254999,1.1356976,0.666949,0.080560505
2,0.38725102,-0.78818405,0.44908038,0.21718486,-0.34005696,1.1498003,0.6149403,0.061063826
3,0.41066647,-0.6895218,0.45762986,0.088189244,-0.32559484,1.105105,0.62897104,0.09232843
4,0.41094083,-0.5943724,0.3903711,0.091235146,-0.35231894,1.0508581,0.6044121,0.09932864
5,0.40633196,-0.56925285,0.40512595,0.04410135,-0.30542856,1.0181036,0.6052692,0.094876945
6,0.41285372,-0.52294433,0.36769742,0.0418571,-0.29548877,0.9839803,0.6426149,0.11810705
7,0.43059307,-0.46332285,0.30871847,0.040849045,-0.26839292,0.94126844,0.7185481,0.14962474
8,0.4316972,-0.43140146,0.28560406,0.033548035,-0.24756467,0.9093995,0.7320872,0.1509524
9,0.42569864,-0.42020264,0.2913445,0.020402456,-0.2552495,0.89882815,0.71020544,0.15133232
10,0.41868597,-0.42054668,0.28662342,0.030834563,-0.2708156,0.89673865,0.6884606,0.14674658
11,0.41294745,-0.40719733,0.26381487,0.043519933,-0.2703799,0.8785795,0.6938925,0.1482622
12,0.3936715,-0.4176918,0.27434024,0.052324362,-0.28339922,0.8750216,0.6534815,0.13571009
13,0.37867358,-0.4290121,0.28626418,0.058387723,-0.29002422,0.8748137,0.62479603,0.12442842
14,0.37870672,-0.42006108,0.28158596,0.050770096,-0.2739244,0.863932,0.64040977,0.12690616
15,0.38025337,-0.40325686,0.28066257,0.04214837,-0.2488839,0.85430944,0.63314444,0.110785484
16,0.39205927,-0.40018836,0.29940468,0.018369995,-0.20409775,0.8622315,0.6135288,0.07036069
17,0.40049964,-0.40212747,0.29662982,0.029400062,-0.17987299,0.8750622,0.6025308,0.034004867
18,0.41265962,-0.4143903,0.31325254,0.022344688,-0.135539,0.89618325,0.5972647,-0.007012993
19,0.4266391,-0.42599604,0.31911305,0.026909808,-0.09200266,0.91865325,0.60454166,-0.047043025
