frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,1.8825505,1.3687042,-2.4009488,-1.4607604,-0.71894306,0.7803424,-0.3134395,-2.0640202
1,13.888784,3.3821893,-15.295512,-7.003587,-2.7270846,-3.0163739,-1.6928589,-18.165176
2,0.8973712,-1.6505897,-7.182362,-3.612552,-2.282167,-0.93610823,-3.0833433,-1.8611435
3,-1.3919258,-2.9054077,-5.3626475,-3.8009648,-2.2994275,-1.3613721,-2.6107218,1.1579179
4,3.1494193,0.91294855,-3.3014207,-1.2816894,-0.28837377,-0.2881397,-0.14584237,-3.858653
5,-1.8582433,-2.2582676,-5.1428666,-4.235719,-2.839619,-0.8796197,-2.3764434,1.2679139
6,1.8499742,0.3511926,-2.337531,-0.41029975,-0.026988074,0.09102227,-0.31467777,-2.1148982
7,1.1019863,0.055729143,-1.64309,-0.20791787,0.03751419,0.27235776,-0.37807733,-1.0782416
8,0.77946776,-0.11578623,-1.2982727,-0.2387321,-0.049260817,0.24968018,-0.26574415,-0.4522729
9,0.73820126,-0.12046018,-1.1543547,-0.24999261,-0.0752052,0.26425904,-0.16376728,-0.31694454
10,-2.4175272,-3.8396523,-4.7296057,-4.322308,-2.3732715,-1.9837046,-2.129068,2.6119661
11,1.3254573,0.09984962,-1.6301297,-0.37925184,0.08829944,-0.072394356,-0.16990906,-1.5100794
12,0.83819526,-0.14492044,-1.0072626,-0.31474033,-0.09179356,0.03611039,0.12196016,-0.49602824
13,0.697677,-0.20298737,-0.86542624,-0.31692684,-0.08320861,0.038981263,0.11559382,-0.3006764
14,0.7026557,-0.73219395,-1.8697926,-0.6944529,0.039997343,-0.48178357,-0.6933215,-0.8586335
15,0.60734457,-0.19139734,-0.9698433,-0.3309188,-0.0020267963,0.008310065,-0.09797275,-0.3911482
16,0.65179044,-0.20270336,-0.70354766,-0.29264146,-0.02749116,0.023016434,0.15000433,-0.26448625
17,0.6371165,-0.1834239,-0.6383586,-0.2863549,-0.008827664,0.031535197,0.16868128,-0.25641584
18,0.57466847,-0.2558756,-0.51536685,-0.26497048,0.007816955,0.004565552,0.21079437,-0.13205796
19,0.5186713,-0.31196257,-0.41650566,-0.2525698,0.021290466,-0.02034787,0.2524257,-0.06533399
20,0.4413773,-0.30019355,-0.33165812,-0.28953952,0.006765373,0.0030105412,0.25899112,-0.01791837
21,0.36627808,-0.26652032,-0.30021432,-0.35073277,-0.03351204,0.07090078,0.23595572,0.030225523
22,0.2799192,-0.1675607,-0.28614542,-0.44570142,-0.08549429,0.1966013,0.18234402,0.062560216
23,0.23392045,0.012817062,-0.30121595,-0.6273987,-0.17815912,0.31348717,0.17238975,0.017352194
24,0.17653246,0.106853046,-0.2641068,-0.73234725,-0.23379585,0.40742654,0.18573333,0.04605137
25,0.111694194,0.19002342,-0.25093237,-0.80974627,-0.2764171,0.5196213,0.16551411,0.099480145
26,0.053453866,0.29399633,-0.25045508,-0.9261986,-0.3303585,0.5930923,0.14384356,0.12157212
27,-0.003716223,0.3056521,-0.22952756,-0.9536463,-0.34598574,0.65002376,0.13409042,0.18721062
28,0.021326724,0.36252928,-0.26114574,-0.9382081,-0.35735497,0.7393139,0.10767546,0.19234997
29,0.017439041,0.38546658,-0.34062657,-0.8481908,-0.32995924,0.85417616,-0.01142779,0.24661337
30,0.06374488,0.40113202,-0.39160517,-0.79229224,-0.30501592,0.8810628,-0.06460154,0.22044393
31,0.07591376,0.36611208,-0.4190588,-0.7206671,-0.26936212,0.8882738,-0.1037882,0.22301239
32,0.19261363,0.14909497,-0.4164264,-0.43361977,-0.17980266,0.8555605,-0.04519683,0.2865555
33,0.33521995,0.042108722,-0.47615895,-0.2494913,-0.11705979,0.78747296,-0.032182157,0.22248411
