frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,-2.7501307,-0.6307123,-3.280035,-6.3980494,-3.3580766,-1.3227733,-1.7998445,2.4146688
1,0.8427697,1.1017467,-0.9817961,-2.127317,-0.7333065,-0.12295334,0.15628602,-0.9955087
2,0.58871216,0.22359043,-0.45905685,-1.0340312,-0.4577744,0.01540231,0.44027498,-0.25288892
3,0.45722756,0.54547036,-0.5114637,-1.4197426,-0.5634128,0.111564904,0.30404687,-0.37710482
4,0.38522565,0.19218767,-0.4609004,-0.99353397,-0.38517827,0.06615477,0.24950993,-0.1110259
5,0.38959855,0.021408983,-0.47461727,-0.77502954,-0.29481283,0.051222872,0.20460528,0.024621494
6,0.4646671,0.05441188,-0.54116195,-0.76607263,-0.2794088,0.049582474,0.19348663,-0.06740989
7,0.38859728,0.30465758,-0.5164704,-1.0068486,-0.37371042,0.23429142,0.14036036,-0.10747087
8,0.30304518,0.35215056,-0.5024365,-1.0255246,-0.38276336,0.32187694,0.09425616,-0.07090631
9,0.3808774,0.107184924,-0.59831965,-0.64870554,-0.18132648,0.2249575,-0.015962929,-0.08373393
10,0.28794235,-0.03726158,-0.5985107,-0.4861676,-0.07082445,0.22789493,-0.13182598,0.021421373
11,0.2240507,-0.14310601,-0.6356529,-0.4190747,-0.012997739,0.18051213,-0.20651948,0.08610865
12,0.15260026,-0.23903203,-0.6810621,-0.34578392,0.00343398,0.23195598,-0.28351158,0.20670469
13,0.1878795,-0.12291766,-0.53701097,-0.32749045,-0.05020602,0.41403764,-0.17243892,0.22327025
14,0.25015616,-0.08437807,-0.45565686,-0.37399304,-0.12626937,0.4842134,-0.014116347,0.23518167
15,0.22440729,-0.072985165,-0.49395028,-0.37083763,-0.11453343,0.5091233,-0.08233878,0.2378411
16,0.2626945,-0.0773628,-0.51270515,-0.3564998,-0.13089916,0.5132735,-0.06578717,0.23342998
17,0.22761151,-0.12720048,-0.5202033,-0.35177785,-0.15405628,0.5181637,-0.057822585,0.31334662
18,0.22810766,-0.15011041,-0.5019095,-0.34120265,-0.15592471,0.5036263,-0.032155037,0.33302766
19,0.16410965,-0.07706868,-0.507679,-0.4804105,-0.20329753,0.46639425,-0.051844895,0.3267817
20,0.093169175,0.021090053,-0.48531604,-0.5904304,-0.2386972,0.51756734,-0.07606682,0.35065174
21,0.08107044,0.21679339,-0.4699886,-0.95618784,-0.49418926,0.586233,0.09322289,0.39723498
22,0.06557562,0.17342144,-0.48729184,-0.86983883,-0.42880148,0.5605693,0.031085938,0.39488047
23,0.058309842,0.48523456,-0.49694344,-1.3688438,-0.71444654,0.64682984,0.1658155,0.3654024
24,-0.0006823912,0.41443956,-0.50719815,-1.2254556,-0.57832813,0.58799857,0.03335482,0.3529432
25,-0.017734692,0.37917992,-0.51572627,-1.161913,-0.5098541,0.54438573,-0.028813273,0.31579465
26,-0.042651765,0.300357,-0.4871861,-1.1256897,-0.46507877,0.4654504,-0.025825053,0.2987817
27,-0.011252187,0.026270263,-0.47502968,-0.7588191,-0.2324881,0.3040185,-0.10305083,0.25781524
28,0.049405176,-0.28674144,-0.5518353,-0.4030883,-0.032819368,0.15834704,-0.20107764,0.2399324
29,0.201758,-0.25814807,-0.6786201,-0.31995684,0.033533413,0.13711374,-0.23865092,0.08082672
30,0.22986251,-0.3669049,-0.5340407,-0.29539007,0.06106431,0.021873273,-0.08872166,0.1312929
31,0.2790449,-0.35999465,-0.48689866,-0.3117339,0.030571714,0.003299296,0.0023339689,0.13798162
32,0.39976984,-0.33137625,-0.43083447,-0.30607498,-0.000789389,-0.007818237,0.15303385,0.07429043
33,0.55325806,-0.24284765,-0.506621,-0.3882842,-0.072002985,-0.04106848,0.2608894,-0.081992686
34,0.7143368,-0.07581939,-0.5480484,-0.6381017,-0.23342219,-0.07847266,0.42087555,-0.23711501
35,0.70334125,-0.077062316,-0.4907661,-0.7132751,-0.30914623,-0.08192141,0.4977587,-0.1671565
36,0.69814634,-0.032015607,-0.47838295,-0.76545477,-0.36357245,-0.038052723,0.5201421,-0.14574681
37,0.6884408,0.0088497475,-0.46009588,-0.8268783,-0.41728824,0.009783275,0.54807603,-0.11932556
38,0.71149117,0.05597552,-0.49262425,-0.853598,-0.4488271,0.046967342,0.5433637,-0.13073668
39,0.6927617,0.037101187,-0.50016093,-0.79720616,-0.42629457,0.09051101,0.5073496,-0.09836751
40,0.6084952,0.0045519397,-0.52394044,-0.71717846,-0.40257618,0.18136242,0.4067822,-0.006511681
41,0.48070312,-0.064586066,-0.5240666,-0.6060387,-0.35287693,0.26566866,0.2916036,0.10891656
42,0.3551748,-0.16830805,-0.49835834,-0.49990812,-0.27293885,0.28794563,0.19459724,0.22176486
43,0.26407975,-0.26606804,-0.58255935,-0.3701998,-0.1526334,0.2677262,-0.0033961535,0.24187598
44,0.27612248,-0.3630674,-0.6503517,-0.24710186,-0.040392123,0.2163317,-0.089178026,0.18747374
45,0.28923604,-0.3950909,-0.6771958,-0.1409978,0.005300287,0.28369373,-0.13693511,0.2135913
46,0.2690807,-0.41518894,-0.66770214,-0.103202835,0.013492405,0.326352,-0.15656286,0.2600951
47,0.26432684,-0.4016211,-0.73803943,-0.111538954,0.0018803775,0.3496328,-0.21336329,0.26366633
48,0.24169683,-0.407428,-0.87460804,-0.12932934,0.013502408,0.33503616,-0.33655256,0.22802544
49,0.22425047,-0.4290909,-0.9445188,-0.16974755,0.0051238127,0.2919282,-0.38962382,0.24265106
50,0.22707212,-0.44734147,-0.96400535,-0.17965057,0.003578782,0.26647753,-0.39711553,0.25767475
51,0.22649172,-0.42357147,-1.0079081,-0.25087428,-0.026377097,0.2165697,-0.4087633,0.23356083
52,0.19969589,-0.41414896,-1.0503998,-0.32755485,-0.05986861,0.1695118,-0.43437397,0.2403459
53,0.18685284,-0.41768456,-1.0157431,-0.37531173,-0.094380565,0.13463777,-0.38427323,0.27789307
54,0.1915921,-0.40980002,-0.9753162,-0.42133534,-0.11395254,0.08625122,-0.32932132,0.27641794
55,0.1957537,-0.3801533,-0.9254641,-0.4901909,-0.13030338,0.014800601,-0.2719183,0.25080884
56,0.14484443,-0.40539533,-0.8987077,-0.5284604,-0.15228066,-0.0073290095,-0.26208228,0.3273514
57,0.11266191,-0.44246316,-0.83828545,-0.5207518,-0.10516352,-0.07026209,-0.24324882,0.31259042
58,0.097001314,-0.46974012,-0.7557991,-0.46849108,-0.053684406,-0.07751362,-0.21717536,0.29618227
59,0.083590426,-0.45748413,-0.68772507,-0.45621422,-0.024342462,-0.08444825,-0.19871289,0.27030122
60,0.123967975,-0.44330332,-0.55950874,-0.36271724,0.0046188384,-0.003541261,-0.117889166,0.28224432
61,0.15175371,-0.42992187,-0.42161456,-0.33018875,0.00987713,0.010023363,-0.009064436,0.30347657
62,0.1748769,-0.43793684,-0.35401314,-0.3034802,0.021442082,0.021208052,0.049331546,0.31209973
63,0.16364098,-0.4308049,-0.31432432,-0.3331498,0.009855967,0.016519383,0.08180416,0.3289739
64,0.1794312,-0.4117414,-0.25844866,-0.36169994,-0.019068927,0.027850855,0.15500219,0.31760013
65,0.21223572,-0.3678591,-0.19458249,-0.4108136,-0.07900124,0.061122715,0.25788796,0.29524726
66,0.22071925,-0.14364749,-0.23407401,-0.71482575,-0.27531686,0.10320935,0.33517647,0.19182709
67,0.23244575,0.15200916,-0.2600405,-1.1215715,-0.45036232,0.13636701,0.40042332,0.039416194
68,0.17458674,0.18288204,-0.22940229,-1.182092,-0.49510437,0.21643768,0.410645,0.12507674
69,0.15083319,0.27117443,-0.22444993,-1.3329612,-0.570137,0.2745567,0.44160932,0.13352308
70,0.15703014,0.35868356,-0.23325619,-1.4379516,-0.6318577,0.3358556,0.46549058,0.116719715
71,0.14343892,0.38059065,-0.22921886,-1.459912,-0.65215003,0.37906456,0.46806777,0.1321963
72,0.13684443,0.40155652,-0.23631367,-1.4293869,-0.6608056,0.44755185,0.4504638,0.15296671
73,0.09167904,0.4301598,-0.24860996,-1.3908144,-0.6422829,0.5230339,0.38069272,0.17930715
74,0.035968635,0.48816764,-0.2880009,-1.379874,-0.6240472,0.61532927,0.2716,0.2013859
75,0.04003392,0.40135777,-0.32558402,-1.0901651,-0.44142187,0.63918626,0.1064775,0.18200687
76,0.0884514,0.21803051,-0.33429688,-0.76338124,-0.2680657,0.62081313,0.03169498,0.21461827
77,0.24201512,-0.17124553,-0.34779778,-0.2681597,-0.047495402,0.47597218,0.031656057,0.27232927
78,0.33945164,-0.33166674,-0.407639,-0.083653726,0.05747454,0.3360541,0.00633198,0.22909519
79,0.42269287,-0.39665797,-0.47006497,-0.07129727,0.07039004,0.21824688,0.058220923,0.121141106
80,0.47586408,-0.40490344,-0.5368284,-0.08792048,0.055320486,0.17455876,0.06955999,0.06365134
81,0.4834636,-0.38221335,-0.598013,-0.101868436,0.04020943,0.19294043,0.025832683,0.060696144
82,0.50940496,-0.34965467,-0.69414335,-0.09665844,0.0018084571,0.26453334,-0.024476111,0.072092675
83,0.43064892,-0.33681476,-0.74238795,-0.20490718,-0.051656544,0.21664073,-0.078301966,0.14234886
84,0.36560872,-0.32242942,-0.7434019,-0.29105312,-0.10000148,0.19312137,-0.0918926,0.20337014
85,0.2972541,-0.33170468,-0.7116193,-0.38208252,-0.14584187,0.13623908,-0.07182968,0.2732193
86,0.26351142,-0.31992435,-0.69659466,-0.43680274,-0.1553174,0.09599607,-0.074270636,0.28503472
87,0.21141744,-0.32898307,-0.67330694,-0.48837873,-0.16661316,0.05322373,-0.0722276,0.32419467
88,0.19903839,-0.2926729,-0.67483205,-0.54409677,-0.1907419,0.037866376,-0.075507104,0.30318743
89,0.24790418,-0.2850373,-0.64922994,-0.5328114,-0.16630739,-0.0031885207,-0.034286976,0.23011279
90,0.22242713,-0.3110042,-0.5907133,-0.51282895,-0.14357957,-0.009989753,-0.014763802,0.2496569
91,0.1875993,-0.31684718,-0.5176994,-0.44896024,-0.078791745,0.024132151,-0.035968482,0.22417018
92,0.15925798,-0.33946759,-0.464384,-0.40781832,-0.038491793,0.04585371,-0.050589234,0.25787127
93,0.1784952,-0.38095608,-0.38627857,-0.34148657,0.010315534,0.051252857,-0.0040789247,0.26562175
94,0.23441416,-0.3972408,-0.36651218,-0.2940737,0.07163548,-0.014473125,0.017967552,0.18644351
95,0.26796824,-0.409807,-0.33232144,-0.27925098,0.06579861,-0.024680965,0.08209193,0.17556491
96,0.31760126,-0.42175254,-0.29495305,-0.27588028,0.049368776,-0.0554363,0.17770034,0.14373444
97,0.303992,-0.41016814,-0.25982222,-0.30238086,0.027214218,-0.04717818,0.21120542,0.15472966
98,0.27089298,-0.30288368,-0.2250329,-0.50102174,-0.08514487,-0.07542093,0.2823134,0.12234029
99,0.2142264,-0.19098076,-0.21413384,-0.67935693,-0.19337046,-0.03329578,0.30824497,0.14239539
100,0.25788015,0.025939956,-0.24250326,-0.9903799,-0.3832458,0.043517523,0.40709797,0.08317546
101,0.27009648,0.15945634,-0.2568431,-1.1867063,-0.49317837,0.10215085,0.45999086,0.046362817
102,0.29895964,0.25874102,-0.2720892,-1.3124293,-0.5617863,0.14726712,0.49554634,0.00090265274
103,0.32276547,0.3070968,-0.2867732,-1.3417013,-0.58137757,0.17101535,0.4988899,-0.033138275
104,0.3049815,0.35118377,-0.30660975,-1.3100109,-0.5636381,0.23368563,0.43787152,-0.046006367
105,0.33113664,0.40159872,-0.3556534,-1.2780035,-0.56149966,0.30963486,0.38812584,-0.07486454
