frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,0.46498653,-0.22499853,0.28530765,-0.38287115,-0.7385193,0.5902106,0.9721146,0.96495247
1,0.46553296,0.0041700155,0.18809511,-0.45753187,-0.96497416,0.42346117,0.7385723,1.0778418
2,0.5241437,0.1369509,0.055699132,-0.39011317,-1.200753,0.4059471,0.5930084,1.1603813
3,0.57250845,0.5328011,-0.22839618,-0.28253442,-1.5056081,0.38784736,0.4077456,1.1961728
4,0.5402146,0.7100302,-0.44788858,-0.09415381,-1.6913867,0.3934616,0.29312992,1.1331589
5,0.5016648,0.96655,-0.67617804,0.096487075,-1.9134779,0.4428004,0.08715637,0.9950882
6,0.39129546,1.0841908,-0.81964654,0.30466768,-2.1395066,0.49552968,-0.18102969,0.85257804
7,0.19519404,1.0207237,-0.84746486,0.5083471,-2.3151948,0.5353076,-0.45140767,0.73666275
8,0.060283635,0.87619555,-0.8058923,0.6761004,-2.387912,0.6121491,-0.63550454,0.5883996
9,-0.01552508,0.7804065,-0.7498597,0.7747381,-2.4212108,0.669737,-0.7863261,0.48642278
10,0.06355187,0.91719234,-0.80309814,0.79532063,-2.352679,0.82435524,-0.7196521,0.3309512
11,0.15189615,1.2045238,-0.8444451,0.717174,-2.3552544,1.0311236,-0.69903696,0.22201651
12,0.1681728,0.83102274,-0.7081094,0.77307785,-1.9986188,0.9828297,-0.58725053,0.031984687
13,0.20497733,0.46401483,-0.62199175,0.79476416,-1.6024237,0.8175473,-0.39093226,-0.0603171
14,0.2516468,-0.070839345,-0.34170118,0.78762615,-1.1807376,0.79261863,-0.20557554,-0.16072813
15,0.32683253,-0.32541832,-0.17611343,0.759619,-0.9100169,0.87356675,0.031824183,-0.16815817
16,0.3335022,-0.43455127,-0.14521886,0.80286515,-0.7660445,0.93333924,0.1711097,-0.15281668
17,0.30246857,-0.63170195,-0.16589385,1.0005305,-0.6169483,1.0251406,0.3612908,-0.14377338
18,0.15099233,-0.9034934,-0.0975647,1.1674993,-0.4685644,1.0549722,0.5908755,-0.046078444
19,0.048589237,-1.1001707,-0.065260395,1.3343564,-0.4102221,1.1164118,0.8110956,0.071887076
20,-0.00954935,-1.2389698,-0.033969987,1.4195865,-0.31367433,1.1559293,0.99626005,0.14180985
21,-0.115609966,-1.4002323,-0.0150842145,1.5275798,-0.2512164,1.1657349,1.1344362,0.20505631
22,-0.18667915,-1.5487059,0.016546499,1.6110493,-0.19565123,1.1967722,1.2865368,0.2771362
23,-0.18823832,-1.6230701,0.020634037,1.6429256,-0.12522069,1.2192905,1.4626209,0.35373414
24,-0.18657357,-1.6962746,0.044674948,1.6549321,-0.06948596,1.2540959,1.6230456,0.4262182
25,-0.20247114,-1.7349488,0.041022323,1.6922436,-0.08229986,1.264482,1.6836811,0.47035795
26,-0.21041575,-1.7441844,0.036851462,1.6837639,-0.07368669,1.2483652,1.8096259,0.55658036
27,-0.2679716,-1.7820827,0.029369112,1.7013688,-0.044715524,1.1929502,1.9163066,0.61718035
28,-0.29086322,-1.7710117,0.07236835,1.6245202,0.013373464,1.1553247,1.933426,0.6178
29,-0.26920256,-1.6563195,0.11982648,1.4133192,0.11333844,1.0726637,1.9888957,0.6439252
30,-0.25596893,-1.5926453,0.2160198,1.2444233,0.13018237,1.0419602,1.8541856,0.58609414
31,-0.16345441,-1.5222282,0.40508237,0.90206444,0.23653439,1.0614458,1.7424239,0.49932837
32,-0.071288966,-1.445144,0.59770316,0.55223966,0.26921338,1.0599862,1.5681744,0.43299598
33,0.024271354,-1.3445954,0.72107005,0.2891155,0.24805498,1.0593877,1.417192,0.39516884
34,0.1305732,-1.1671929,0.7987626,0.012155073,0.11873293,1.0303063,1.1782568,0.3645469
35,0.2702922,-0.9369843,0.8588335,-0.2612318,-0.11546907,1.0227832,0.9216037,0.43003112
36,0.3703327,-0.6934371,0.8823002,-0.50782377,-0.37701815,1.006715,0.6416839,0.4998651
37,0.4116071,-0.5528134,0.8384219,-0.5928444,-0.58589095,0.9393276,0.534036,0.642286
38,0.43681827,-0.38334063,0.70549846,-0.5949228,-0.76917124,0.8257266,0.54312056,0.79879904
39,0.48237604,-0.29645365,0.6167654,-0.57724774,-0.92804885,0.81298375,0.4761207,0.8529403
40,0.47337878,-0.20391718,0.44302157,-0.47804067,-1.0899035,0.70926464,0.4132132,0.9299959
41,0.4800159,-0.048260167,0.29077092,-0.42233735,-1.2565998,0.6230247,0.2964216,0.9617084
42,0.46537343,0.01415652,0.17827001,-0.34200191,-1.3296666,0.5732056,0.27497235,0.9623287
43,0.38412407,0.060494617,0.02144687,-0.16671535,-1.4369363,0.52526987,0.21565473,0.92278385
44,0.30499965,0.12402667,-0.096180916,-0.0348381,-1.5468417,0.4898737,0.117116064,0.8817003
45,0.21282071,0.12103649,-0.20331357,0.15550697,-1.627137,0.49808502,-0.0059807524,0.75137854
46,0.18422738,0.28734708,-0.3643058,0.30090886,-1.6524729,0.5010402,-0.08357903,0.62542963
47,0.24830484,0.4744347,-0.5467211,0.43995544,-1.5473031,0.56538415,-0.063023314,0.42189014
48,0.2574498,0.52961385,-0.644372,0.56590104,-1.4018401,0.60048866,-0.04856336,0.22471929
49,0.23764753,0.38151807,-0.58123255,0.6324316,-1.2610075,0.6358311,-0.074370325,0.06532529
50,0.26801512,0.24212249,-0.45562997,0.58336705,-1.1018721,0.66302145,-0.044152766,-0.008158863
51,0.37569916,-0.14023957,-0.24136636,0.5353523,-0.73325396,0.7632575,0.24228778,-0.09162173
52,0.44129342,-0.24442682,-0.16735455,0.55542517,-0.5237755,0.8777282,0.37054014,-0.15808259
53,0.41503578,-0.43618146,-0.094131514,0.6483647,-0.41906345,0.967389,0.50294834,-0.12926696
54,0.23884359,-0.7766477,-0.03916456,0.97006446,-0.2902652,1.0537045,0.72600496,-0.042176917
55,0.16031846,-0.9734124,0.0066668615,1.1519518,-0.34018445,1.1453464,0.72947973,-0.028646976
56,0.052508127,-1.1681838,0.0153800305,1.3092215,-0.27456355,1.1733333,0.93642265,0.07474378
57,-0.07090055,-1.3758156,0.00641042,1.4952205,-0.25023592,1.2042735,1.0747509,0.14157629
58,-0.15617111,-1.4989017,-0.025038857,1.6327788,-0.26400828,1.2092165,1.125547,0.17247784
59,-0.20263979,-1.6366168,-0.04563645,1.7777392,-0.3015586,1.2626147,1.198762,0.22108352
60,-0.23885873,-1.7549601,-0.04155078,1.8651367,-0.26774555,1.3011316,1.3514128,0.29474288
61,-0.2801806,-1.8385497,-0.012229577,1.9031224,-0.23982054,1.3198032,1.4233228,0.3262233
62,-0.32792142,-1.8957938,0.007305501,1.9308208,-0.22358358,1.3145254,1.46203,0.34721428
