frame,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0,5.0170856,8.2103615,-3.9489923,-2.0104203,-0.8730974,-1.3935847,4.852602,1.9027092
1,5.1259494,8.259069,-4.0761185,-2.0189154,-0.8229009,-1.501466,5.1028066,1.9583578
2,5.708911,9.245712,-4.5885353,-2.3002043,-0.9327289,-1.8411742,5.6431055,2.3454146
3,6.5320263,9.888169,-5.270188,-2.5954564,-0.41068143,-2.6767483,7.2058296,2.8663108
4,6.1560116,9.35568,-5.0635614,-2.483465,-0.1601204,-2.8699384,7.1056557,2.9284465
5,5.453456,8.478531,-4.4990797,-2.2011502,-0.3036086,-2.3753963,6.1708236,2.5146894
6,5.5613923,8.5814495,-4.750077,-2.29634,0.08256933,-3.0207157,6.849792,2.9149995
7,5.1905775,8.065442,-4.4430337,-2.1568208,0.101774424,-2.8523226,6.4330373,2.747684
8,5.1350923,8.065977,-4.3251753,-2.1225517,-0.12564558,-2.5100694,6.085537,2.5450504
9,-6.5331717,0.681846,3.8188467,-1.4718533,-11.385808,-2.6100314,-10.993873,5.983924
10,-1.8792906,-1.3089668,2.0502748,-0.7867474,-2.74671,-0.2746056,-2.658014,1.4749683
11,-0.021903716,-0.68918586,0.8354698,-0.30985957,-0.27015197,0.64767134,0.036467675,0.11020002
12,0.25299704,-0.57795835,0.5488914,-0.21194246,-0.06923807,0.73742783,0.8393876,0.31392646
13,0.23869026,-0.6654593,0.70089877,-0.29762685,-0.13620108,0.8232107,0.6208398,0.23422366
14,0.30854255,-0.6532892,0.62825155,-0.26178628,-0.14606678,0.8596984,0.8172647,0.32422155
15,0.35108957,-0.5651338,0.6053355,-0.33973607,-0.1925444,0.82904685,0.8780941,0.42744815
16,0.37377343,-0.5998862,0.64896506,-0.35195988,-0.19043338,0.8891226,0.865923,0.40972257
17,0.40339482,-0.5566294,0.61481464,-0.36206773,-0.2075969,0.88056445,0.8962577,0.43872756
18,0.44190383,-0.5172808,0.60009164,-0.3715015,-0.26608145,0.90766346,0.8469548,0.44601905
19,0.4480563,-0.41634163,0.54049957,-0.38678437,-0.32136363,0.8444792,0.8335292,0.5035257
20,0.4740005,-0.34400532,0.5061984,-0.3915416,-0.34584528,0.8355497,0.7970978,0.5010654
21,0.48005226,-0.30451635,0.46150753,-0.3673092,-0.36614627,0.8223103,0.77576053,0.4935031
22,0.47133985,-0.28779423,0.43166912,-0.3608581,-0.4007992,0.7921281,0.7702607,0.5205368
23,0.4748951,-0.28250673,0.44721007,-0.38172114,-0.42918885,0.80001915,0.71420354,0.51405174
24,0.41952825,-0.2961481,0.40937182,-0.31581107,-0.48228562,0.76153255,0.6594801,0.5130973
